	count
_wt	26995
var0001	116
var0002	79
var0003	285
var0004	69
var0005	319
var0006	58
var0007	357
var0008	159
var0009	95
var0010	788
var0011	202
var0012	42
var0013	229
var0014	233
var0015	173
var0016	1136
var0017	226
var0018	112
var0019	18
var0020	212
var0021	46
var0022	112
var0023	64
var0024	179
var0025	62
var0026	372
var0027	327
var0028	162
var0029	8
var0030	119
var0031	89
var0032	2
var0033	107
var0034	301
var0035	724
var0036	93
var0037	1218
var0038	11
var0039	117
var0040	408
var0041	81
var0042	301
var0043	142
var0044	424
var0045	37
var0046	18
var0047	37
var0048	191
var0049	263
var0050	36
var0051	58
var0052	107
var0053	78
var0054	66
var0055	169
var0056	11
var0057	34
var0058	53
var0059	238
var0060	524
var0061	382
var0062	262
var0063	37
var0064	81
var0065	183
var0066	147
var0067	127
var0068	128
var0069	76
var0070	171
var0071	44
var0072	183
var0073	298
var0074	206
var0075	324
var0076	208
var0077	158
var0078	298
var0079	57
var0080	38
var0081	10
var0082	195
var0083	548
var0084	149
var0085	166
var0086	40
var0087	14
var0088	481
var0089	124
var0090	188
var0091	115
var0092	45
var0093	88
var0094	21
var0095	631
var0096	632
var0097	39
var0098	266
var0099	459
var0100	153
var0101	196
var0102	79
var0103	35
var0104	142
var0105	10
var0106	128
var0107	25
var0108	201
var0109	10
var0110	17
var0111	388
var0112	249
var0113	437
var0114	114
var0115	1006
var0116	111
var0117	128
var0118	1269
var0119	139
var0120	88
var0121	279
var0122	160
var0123	225
var0124	1675
var0125	200
var0126	106
var0127	60
var0128	365
var0129	120
var0130	122
var0131	205
var0132	338
var0133	53
var0134	124
var0135	234
var0136	98
var0137	134
var0138	225
var0139	146
var0140	120
var0141	95
var0142	542
var0143	569
var0144	81
var0145	32
var0146	14
var0147	251
var0148	97
var0149	35
var0150	246
var0151	16
var0152	71
var0153	83
var0154	116
var0155	182
var0156	154
var0157	221
var0158	50
var0159	105
var0160	4
var0161	60
var0162	99
var0163	231
var0164	151
var0165	34
var0166	35
var0167	239
var0168	346
var0169	150
var0170	88
var0171	321
var0172	563
var0173	527
var0174	25
var0175	206
var0176	70
var0177	17
var0178	94
var0179	173
var0180	72
var0181	59
var0182	128
var0183	11
var0184	219
var0185	180
var0186	57
var0187	108
var0188	21
var0189	160
var0190	130
var0191	336
var0192	294
var0193	14
var0194	72
var0195	11
var0196	194
var0197	28
var0198	130
var0199	5
var0200	433
var0202	121
var0203	28
var0204	107
var0205	19
var0206	32
var0207	1189
var0208	184
var0209	173
var0210	26
var0211	277
var0212	631
var0213	326
var0214	347
var0215	20
var0216	66
var0217	208
var0218	11
var0219	184
var0220	113
var0221	1546
var0222	170
var0223	132
var0224	231
var0225	43
var0226	96
var0227	71
var0228	135
var0229	68
var0230	96
var0231	116
var0232	24
var0233	345
var0234	28
var0235	291
var0236	165
var0237	203
var0238	515
var0239	98
var0240	127
var0241	45
var0242	4
var0243	332
var0244	158
var0245	404
var0246	1077
var0247	1816
var0248	151
var0249	73
var0250	260
var0251	171
var0252	111
var0253	219
var0254	257
var0255	53
var0256	6
var0257	346
var0258	170
var0259	405
var0260	277
var0261	190
var0262	381
var0263	59
var0264	130
var0265	878
var0266	326
var0267	194
var0268	160
var0269	215
var0270	205
var0271	224
var0272	99
var0273	127
var0274	99
var0275	43
var0276	405
var0277	48
var0278	227
var0279	90
var0280	376
var0281	252
var0282	141
var0283	358
var0284	32
var0285	92
var0286	359
var0287	3
var0288	72
var0289	242
var0290	49
var0291	104
var0292	374
var0293	106
var0294	50
var0295	10
var0296	117
var0297	173
var0298	205
var0299	468
var0300	26
var0301	51
var0302	189
var0303	155
var0304	243
var0305	61
var0306	89
var0307	196
var0308	135
var0309	19
var0310	94
var0311	161
var0312	151
var0313	205
var0314	50
var0315	59
var0316	387
var0317	403
var0318	51
var0319	74
var0320	253
var0321	282
var0322	203
var0323	95
var0324	202
var0325	825
var0326	42
var0327	1065
var0328	458
var0329	326
var0330	51
var0331	109
var0332	1350
var0333	3
var0334	67
var0335	188
var0336	223
var0337	1027
var0338	74
var0339	173
var0340	1056
var0341	97
var0342	265
var0343	28
var0344	41
var0345	50
var0346	23
var0347	38
var0348	154
var0349	647
var0350	180
var0351	322
var0352	13
var0353	162
var0354	803
var0355	38
var0356	225
var0357	307
var0358	123
var0359	102
var0360	305
var0361	257
var0362	170
var0363	397
var0364	171
var0365	86
var0366	541
var0367	194
var0368	88
var0369	63
var0370	117
var0371	91
var0372	232
var0373	368
var0374	122
var0375	13
var0376	94
var0377	99
var0378	31
var0379	881
var0380	181
var0381	61
var0382	15
var0383	198
var0384	694
var0385	55
var0386	275
var0387	168
var0388	1104
var0389	218
var0390	315
var0391	20
var0392	38
var0393	196
var0394	69
var0395	42
var0396	555
var0397	494
var0398	436
var0399	107
var0400	11
var0401	573
var0402	265
var0403	134
var0404	90
var0405	191
var0406	160
var0407	110
var0408	435
var0409	156
var0410	363
var0411	78
var0412	164
var0413	207
var0414	33
var0415	796
var0416	1175
var0417	82
var0418	82
var0419	409
var0420	205
var0421	123
var0422	275
var0423	37
var0424	226
var0425	354
var0426	17
var0427	158
var0428	153
var0429	108
var0430	572
var0431	342
var0432	20
var0433	201
var0434	94
var0435	2
var0436	85
var0437	93
var0438	123
var0439	611
var0440	537
var0441	572
var0442	245
var0443	463
var0444	418
var0445	64
var0446	70
var0447	1071
var0448	56
var0449	227
var0450	135
var0451	16
var0452	73
var0453	375
var0454	56
var0455	186
var0456	156
var0457	383
var0458	103
var0459	249
var0460	174
var0461	263
var0462	196
var0463	150
var0464	59
var0465	114
var0466	75
var0467	15
var0468	82
var0469	29
var0470	471
var0471	251
var0472	305
var0473	524
var0474	147
var0475	97
var0476	414
var0477	33
var0478	432
var0479	338
var0480	446
var0481	816
var0482	193
var0483	1140
var0484	64
var0485	221
var0486	126
var0487	28
var0488	308
var0489	85
var0490	204
var0491	146
var0492	90
var0493	253
var0494	187
var0495	178
var0496	226
var0497	63
var0498	193
var0499	253
var0500	589
var0501	106
