	count
_wt	24836
var0001	245
var0002	195
var0003	96
var0004	69
var0005	112
var0006	226
var0007	200
var0008	102
var0009	83
var0010	128
var0011	128
var0012	43
var0013	89
var0014	269
var0015	60
var0016	164
var0017	221
var0018	171
var0019	155
var0020	394
var0021	518
var0022	354
var0023	44
var0024	160
var0025	34
var0026	177
var0027	76
var0028	86
var0029	39
var0030	218
var0031	131
var0032	74
var0033	27
var0034	94
var0035	98
var0036	30
var0037	73
var0038	365
var0039	250
var0040	163
var0041	160
var0042	67
var0043	152
var0044	232
var0045	105
var0046	363
var0047	202
var0048	205
var0049	183
var0050	90
var0051	804
var0052	171
var0053	651
var0054	644
var0055	409
var0056	46
var0057	48
var0058	52
var0059	116
var0060	281
var0061	265
var0062	173
var0063	149
var0064	112
var0065	184
var0066	26
var0067	181
var0068	103
var0069	336
var0070	27
var0071	42
var0072	193
var0073	339
var0074	186
var0075	97
var0076	93
var0077	21
var0078	49
var0079	28
var0080	661
var0081	83
var0082	62
var0083	232
var0084	56
var0085	121
var0086	16
var0087	310
var0088	107
var0089	91
var0090	211
var0091	621
var0092	104
var0093	102
var0094	142
var0095	210
var0096	223
var0097	269
var0098	150
var0099	313
var0100	119
var0101	149
var0102	91
var0103	32
var0104	42
var0105	60
var0106	234
var0107	160
var0108	133
var0109	126
var0110	88
var0111	36
var0112	59
var0113	59
var0114	155
var0115	58
var0116	185
var0117	186
var0118	76
var0119	185
var0120	207
var0121	281
var0122	137
var0123	106
var0124	274
var0125	80
var0126	360
var0127	164
var0128	46
var0129	761
var0130	563
var0131	49
var0132	356
var0133	542
var0134	151
var0135	68
var0136	45
var0137	33
var0138	247
var0139	177
var0140	73
var0141	243
var0142	220
var0143	80
var0144	119
var0145	206
var0146	115
var0147	26
var0148	58
var0149	296
var0150	79
var0151	39
var0152	113
var0153	321
var0154	121
var0155	111
var0156	167
var0157	134
var0158	308
var0159	73
var0160	191
var0161	55
var0162	178
var0163	465
var0164	499
var0165	54
var0166	231
var0167	240
var0168	38
var0169	52
var0170	293
var0171	254
var0172	324
var0173	271
var0174	43
var0175	20
var0176	18
var0177	208
var0178	85
var0179	130
var0180	65
var0181	376
var0182	143
var0183	1280
var0184	169
var0185	67
var0186	680
var0187	75
var0188	231
var0189	227
var0190	1084
var0191	225
var0192	183
var0193	42
var0194	242
var0195	25
var0196	307
var0197	5398
var0198	92
var0199	55
var0200	233
var0201	343
var0202	110
var0203	333
var0204	170
var0205	94
var0206	212
var0207	311
var0208	227
var0209	161
var0210	165
var0211	158
var0212	133
var0213	414
var0214	39
var0215	134
var0216	147
var0217	455
var0218	105
var0219	221
var0220	152
var0221	157
var0222	58
var0223	19
var0224	241
var0225	332
var0226	111
var0227	159
var0228	137
var0229	16
var0230	187
var0231	63
var0232	50
var0233	23
var0234	143
var0235	137
var0236	75
var0237	101
var0238	340
var0239	401
var0240	66
var0241	291
var0242	124
var0243	167
var0244	134
var0245	263
var0246	413
var0247	132
var0248	223
var0249	75
var0250	31
var0251	147
var0252	371
var0253	106
var0254	256
var0255	298
var0256	322
var0257	164
var0258	55
var0259	196
var0260	229
var0261	65
var0262	168
var0263	121
var0264	115
var0265	466
var0266	606
var0267	502
var0268	34
var0269	29
var0270	68
var0271	108
var0272	156
var0273	11945
var0274	142
var0275	469
var0276	86
var0277	208
var0278	69
var0279	290
var0280	256
var0281	220
var0282	115
var0283	63
var0284	285
var0285	47
var0286	182
var0287	155
var0288	213
var0289	141
var0290	125
var0291	79
var0292	99
var0293	95
var0294	594
var0295	18
var0296	419
var0297	97
var0298	123
var0299	211
var0300	125
var0301	1065
var0302	26
var0303	83
var0304	154
var0305	104
var0306	483
var0307	583
var0308	98
var0309	479
var0310	230
var0311	99
var0312	1032
var0313	134
var0314	33
var0315	212
var0316	102
var0317	87
var0318	161
var0319	187
var0320	42
var0321	263
var0322	280
var0323	78
var0324	252
var0325	415
var0326	118
var0327	176
var0328	303
var0329	16
var0330	63
var0331	42
var0332	205
var0333	220
var0334	160
var0335	95
var0336	73
var0337	214
var0338	418
var0339	93
var0340	79
var0341	237
var0342	21
var0343	72
var0344	65
var0345	148
var0346	112
var0347	192
var0348	86
var0349	106
var0350	119
var0351	271
var0352	95
var0353	841
var0354	375
var0355	66
var0356	35
var0357	93
var0358	43
var0359	403
var0360	313
var0361	396
var0362	98
var0363	8639
var0364	250
var0365	116
var0366	162
var0367	39
var0368	178
var0369	98
var0370	131
var0371	27
var0372	514
var0373	224
var0374	72
var0375	66
var0376	32
var0377	90
var0378	39
var0379	186
var0380	133
var0381	45
var0382	79
var0383	481
var0384	55
var0385	159
var0386	168
var0387	114
var0388	108
var0389	204
var0390	120
var0391	142
var0392	36
var0393	65
var0394	64
var0395	64
var0396	115
var0397	11
var0398	108
var0399	72
var0400	55
var0401	187
var0402	174
var0403	82
var0404	43
var0405	158
var0406	67
var0407	83
var0408	237
var0409	69
var0410	207
var0411	371
var0412	477
var0413	264
var0414	144
var0415	50
var0416	114
var0417	137
var0418	255
var0419	125
var0420	110
var0421	147
var0422	100
var0423	33
var0424	184
var0425	312
var0426	23
var0427	8
var0428	165
var0429	52
var0430	377
var0431	65
var0432	253
var0433	106
var0434	22
var0435	145
var0436	34
var0437	341
var0438	19
var0439	451
var0440	194
var0441	29
var0442	259
var0443	264
var0444	239
var0445	30
var0446	38
var0447	29
var0448	371
var0449	144
var0450	55
var0451	88
var0452	221
var0453	312
var0454	240
var0455	169
var0456	33
var0457	38
var0458	159
var0459	265
var0460	177
var0461	69
var0462	95
var0463	52
var0464	18
var0465	69
var0466	41
var0467	237
var0468	252
var0469	129
var0470	205
var0471	295
var0472	92
var0473	207
var0474	928
var0475	459
var0476	113
var0477	88
var0478	53
var0479	160
var0480	202
var0481	20
var0482	64
var0483	75
var0484	107
var0485	52
var0486	68
var0487	281
var0488	97
var0489	74
var0490	122
var0491	675
var0492	206
var0493	56
var0494	66
var0495	656
var0496	235
var0497	73
var0498	46
var0499	45
var0500	104
var0501	148
var0502	390
var0503	83
var0504	83
var0505	471
var0506	144
var0507	174
var0508	564
var0509	152
var0510	53
var0511	147
var0512	356
var0513	100
var0514	553
var0515	76
var0516	109
var0517	103
var0518	407
var0519	225
var0520	210
var0521	126
var0522	213
var0523	78
var0524	41
var0525	219
var0526	135
var0527	165
var0528	53
var0529	94
var0530	157
var0531	108
var0532	153
var0533	226
var0534	24
var0535	61
var0536	236
var0537	274
var0538	131
var0539	289
var0540	144
var0541	74
var0542	25
var0543	353
var0544	172
var0545	29
var0546	24
var0547	144
var0548	150
var0549	268
var0550	189
var0551	31
var0552	17
var0553	180
var0554	74
var0555	51
var0556	62
var0557	148
var0558	71
var0559	279
var0560	191
var0561	609
var0562	48
var0563	171
var0564	281
var0565	947
var0566	280
var0567	499
var0568	98
var0569	38
var0570	281
var0571	168
var0572	61
var0573	89
var0574	511
var0575	140
var0576	73
var0577	488
var0578	75
var0579	97
var0580	105
var0581	199
var0582	103
var0583	278
var0584	78
var0585	30
var0586	537
var0587	205
var0588	107
var0589	24
var0590	176
var0591	39
var0592	295
var0593	164
var0594	198
var0595	168
var0596	94
var0597	147
var0598	198
var0599	43
var0600	407
var0601	111
var0602	613
var0603	47
var0604	192
var0605	155
var0606	57
var0607	73
var0608	323
var0609	181
var0610	82
var0611	69
var0612	5
var0613	96
var0614	89
var0615	97
var0616	128
var0617	196
var0618	223
var0619	146
var0620	106
var0621	174
var0622	44
var0623	117
var0624	232
var0625	172
var0626	80
var0627	135
var0628	218
var0629	65
var0630	248
var0631	61
var0632	61
var0633	147
var0634	70
var0635	221
var0636	386
var0637	144
var0638	241
var0639	86
var0640	168
var0641	1057
var0642	398
var0643	77
var0644	209
var0645	241
var0646	394
var0647	152
var0648	917
var0649	164
var0650	126
var0651	76
var0652	159
var0653	149
var0654	66
var0655	191
var0656	194
var0657	74
var0658	138
var0659	101
var0660	23
var0661	90
var0662	96
var0663	33
var0664	337
var0665	250
var0666	70
var0667	132
var0668	87
var0669	327
var0670	184
var0671	94
var0672	49
var0673	77
var0674	106
var0675	162
var0676	203
var0677	715
var0678	102
var0679	354
var0680	103
var0681	72
var0682	235
var0683	99
var0684	279
var0685	50
var0686	54
var0687	187
var0688	129
var0689	185
var0690	277
var0691	76
var0692	135
var0693	268
var0694	70
var0695	51
var0696	109
var0697	94
var0698	67
var0699	291
var0700	659
var0701	18
var0702	139
var0703	33
var0704	177
var0705	292
var0706	135
var0707	147
var0708	116
var0709	103
var0710	79
var0711	83
var0712	468
var0713	115
var0714	417
var0715	112
var0716	141
var0717	118
var0718	346
var0719	84
var0720	36
var0721	260
var0722	109
var0723	642
var0724	56
var0725	94
var0726	291
var0727	58
var0728	88
var0729	82
var0730	115
var0731	79
var0732	35
var0733	409
var0734	54
var0735	439
var0736	102
var0737	131
var0738	602
var0739	92
var0740	72
var0741	305
var0742	180
var0743	169
var0744	220
var0745	479
var0746	422
var0747	1269
var0748	155
var0749	187
var0750	486
var0751	55
var0752	360
var0753	42
var0754	112
var0755	770
var0756	116
var0757	17
var0758	190
var0759	51
var0760	53
var0761	42
var0762	494
var0763	77
var0764	49
var0765	34
var0766	7
var0767	179
var0768	69
var0769	80
var0770	92
var0771	355
var0772	212
var0773	61
var0774	113
var0775	86
var0776	536
var0777	214
var0778	149
var0779	53
var0780	147
var0781	225
var0782	41
var0783	90
var0784	501
var0785	91
var0786	63
var0787	131
var0788	84
var0789	118
var0790	212
var0791	52
var0792	479
var0793	3
var0794	107
var0795	180
var0796	140
var0797	228
var0798	36
var0799	62
var0800	94
var0801	39
var0802	786
var0803	117
var0804	132
var0805	87
var0806	35
var0807	226
var0808	492
var0809	67
var0810	231
var0811	76
var0812	131
var0813	536
var0814	344
var0815	52
var0816	3
var0817	58
var0818	83
var0819	170
var0820	488
var0821	186
var0822	124
var0823	131
var0824	181
var0825	236
var0826	29
var0827	106
var0828	50
var0829	418
var0830	217
var0831	145
var0832	330
var0833	132
var0834	80
var0835	59
var0836	59
var0837	39
var0838	275
var0839	38
var0840	177
var0841	157
var0842	34
var0843	102
var0844	102
var0845	420
var0846	320
var0847	94
var0848	112
var0849	371
var0850	3
var0851	562
var0852	165
var0853	1153
var0854	333
var0855	240
var0856	22
var0857	86
var0858	77
var0859	80
var0860	143
var0861	128
var0862	260
var0863	114
var0864	123
var0865	236
var0866	24
var0867	271
var0868	74
var0869	99
var0870	285
var0871	50
var0872	283
var0873	78
var0874	101
var0875	160
var0876	314
var0877	144
var0878	116
var0879	125
var0880	134
var0881	652
var0882	449
var0883	67
var0884	95
var0885	37
var0886	93
var0887	327
var0888	106
var0889	64
var0890	179
var0891	20
var0892	82
var0893	113
var0894	68
var0895	169
var0896	449
var0897	229
var0898	184
var0899	76
var0900	101
var0901	18
var0902	95
var0903	296
var0904	514
var0905	848
var0906	52
var0907	208
var0908	99
var0909	307
var0910	129
var0911	187
var0912	291
var0913	171
var0914	89
var0915	120
var0916	465
var0917	96
var0918	61
var0919	82
var0920	156
var0921	138
var0922	150
var0923	199
var0924	73
var0925	386
var0926	129
var0927	127
var0928	162
var0929	86
var0930	234
var0931	343
var0932	38
var0933	60
var0934	129
var0935	123
var0936	127
var0937	190
var0938	286
var0939	81
var0940	221
var0941	548
var0942	67
var0943	330
var0944	273
var0945	328
var0946	10
var0947	293
var0948	64
var0949	396
var0950	74
var0951	41
var0952	125
var0953	145
var0954	43
var0955	49
var0956	613
var0957	56
var0958	74
var0959	231
var0960	568
var0961	50
var0962	80
var0963	333
var0964	211
var0965	32
var0966	150
var0967	209
var0968	81
var0969	69
var0970	665
var0971	173
var0972	83
var0973	242
var0974	99
var0975	40
var0976	666
var0977	67
var0978	119
var0979	36
var0980	31
var0981	290
var0982	493
var0983	226
var0984	69
var0985	69
var0986	86
var0987	262
var0988	249
var0989	100
var0990	382
var0991	42
var0992	146
var0993	38
var0994	199
var0995	556
var0996	136
var0997	168
var0998	115
var0999	489
var1000	132
var1001	341
var1002	184
var1003	346
var1004	55
var1005	145
var1006	32
var1007	121
var1008	86
var1009	168
var1010	312
var1011	40
var1012	49
var1013	65
var1014	450
var1015	179
var1016	275
var1017	32
var1018	13
var1019	255
var1020	237
var1021	303
var1022	288
var1023	609
var1024	100
var1025	388
var1026	131
var1027	43
var1028	355
var1029	111
var1030	152
var1031	105
var1032	11
var1033	26
var1034	68
var1035	66
var1036	165
var1037	47
var1038	167
var1039	102
var1040	619
var1041	88
var1042	165
var1043	87
var1044	143
var1045	175
var1046	130
var1047	63
var1048	332
var1049	79
var1050	101
var1051	51
var1052	60
var1053	590
var1054	242
var1055	234
var1056	37
var1057	229
var1058	50
var1059	63
var1060	261
var1061	62
var1062	51
var1063	207
var1064	123
var1065	30
var1066	162
var1067	320
var1068	547
var1069	23
var1070	1003
var1071	180
var1072	222
var1073	196
var1074	124
var1075	200
var1076	201
var1077	86
var1078	260
var1079	139
var1080	86
var1081	123
var1082	124
var1083	236
var1084	255
var1085	513
var1086	1465
var1087	173
var1088	148
var1089	92
var1090	110
var1091	145
var1092	70
var1093	174
var1094	445
var1095	282
var1096	147
var1097	57
var1098	89
var1099	145
var1100	254
var1101	199
var1102	55
var1103	216
var1104	30
var1105	65
var1106	187
var1107	42
var1108	5
var1109	121
var1110	110
var1111	99
var1112	182
var1113	105
var1114	478
var1115	222
var1116	130
var1117	182
var1118	122
var1119	89
var1120	305
var1121	83
var1122	138
