	count
_wt	25708
var0001	379
var0002	99
var0003	138
var0004	119
var0005	202
var0006	171
var0007	266
var0008	172
var0009	426
var0010	273
var0011	79
var0012	179
var0013	483
var0014	293
var0015	126
var0016	253
var0017	221
var0018	168
var0019	113
var0020	251
var0021	56
var0022	74
var0023	120
var0024	204
var0025	100
var0026	486
var0027	109
var0028	202
var0029	55
var0030	146
var0031	264
var0032	52
var0033	165
var0034	272
var0035	416
var0036	204
var0037	559
var0038	136
var0039	440
var0040	169
var0041	72
var0042	83
var0043	221
var0044	274
var0045	66
var0046	45
var0047	38
var0048	125
var0049	189
var0050	189
var0051	97
var0052	244
var0053	111
var0054	363
var0055	117
var0056	38
var0057	86
var0058	220
var0059	316
var0060	226
var0061	171
var0062	154
var0063	44
var0064	144
var0065	173
var0066	129
var0067	198
var0068	105
var0069	316
var0070	165
var0071	65
var0072	192
var0073	405
var0074	114
var0075	179
var0076	318
var0077	228
var0078	235
var0079	168
var0080	58
var0081	38
var0082	242
var0083	344
var0084	550
var0085	134
var0086	125
var0087	71
var0088	439
var0089	125
var0090	268
var0091	64
var0092	100
var0093	145
var0094	47
var0095	155
var0096	144
var0097	125
var0098	140
var0099	301
var0100	317
var0101	91
var0102	86
var0103	68
var0104	202
var0105	70
var0106	111
var0107	83
var0108	205
var0109	66
var0110	46
var0111	164
var0112	185
var0113	383
var0114	220
var0115	267
var0116	193
var0117	104
var0118	302
var0119	157
var0120	146
var0121	113
var0122	345
var0123	236
var0124	346
var0125	180
var0126	181
var0127	157
var0128	186
var0129	105
var0130	160
var0131	172
var0132	153
var0133	235
var0134	219
var0135	59
var0136	140
var0137	170
var0138	110
var0139	285
var0140	112
var0141	137
var0142	255
var0143	133
var0144	108
var0145	133
var0146	57
var0147	256
var0148	133
var0149	88
var0150	194
var0151	70
var0152	37
var0153	104
var0154	459
var0155	216
var0156	118
var0157	317
var0158	147
var0159	150
var0160	74
var0161	191
var0162	53
var0163	287
var0164	106
var0165	117
var0166	105
var0167	158
var0168	165
var0169	99
var0170	133
var0171	332
var0172	1252
var0173	435
var0174	108
var0175	226
var0176	104
var0177	77
var0178	259
var0179	136
var0180	77
var0181	136
var0182	175
var0183	30
var0184	99
var0185	114
var0186	125
var0187	339
var0188	26
var0189	230
var0190	270
var0191	307
var0192	245
var0193	33
var0194	263
var0195	152
var0196	193
var0197	53
var0198	148
var0199	34
var0200	272
var0201	35
var0202	182
var0203	173
var0204	196
var0205	63
var0206	126
var0207	575
var0208	250
var0209	112
var0210	84
var0211	95
var0212	258
var0213	389
var0214	358
var0215	50
var0216	77
var0217	154
var0218	21
var0219	182
var0220	171
var0221	284
var0222	435
var0223	341
var0224	188
var0225	184
var0226	293
var0227	160
var0228	144
var0229	139
var0230	231
var0231	145
var0232	167
var0233	246
var0234	104
var0235	139
var0236	245
var0237	110
var0238	309
var0239	120
var0240	152
var0241	140
var0242	83
var0243	519
var0244	95
var0245	151
var0246	518
var0247	735
var0248	295
var0249	222
var0250	260
var0251	500
var0252	176
var0253	147
var0254	534
var0255	82
var0256	75
var0257	257
var0258	228
var0259	231
var0260	138
var0261	137
var0262	452
var0263	216
var0264	175
var0265	280
var0266	373
var0267	219
var0268	86
var0269	165
var0270	209
var0271	231
var0272	574
var0273	103
var0274	124
var0275	108
var0276	247
var0277	112
var0278	368
var0279	80
var0280	247
var0281	263
var0282	187
var0283	230
var0284	69
var0285	209
var0286	208
var0287	49
var0288	108
var0289	165
var0290	149
var0291	119
var0292	194
var0293	243
var0294	157
var0295	111
var0296	50
var0297	171
var0298	112
var0299	432
var0300	113
var0301	52
var0302	87
var0303	197
var0304	99
var0305	86
var0306	159
var0307	301
var0308	103
var0309	57
var0310	56
var0311	179
var0312	179
var0313	208
var0314	89
var0315	90
var0316	135
var0317	440
var0318	111
var0319	129
var0320	201
var0321	114
var0322	186
var0323	135
var0324	163
var0325	290
var0326	121
var0327	504
var0328	263
var0329	308
var0330	98
var0331	244
var0332	240
var0333	36
var0334	162
var0335	188
var0336	282
var0337	400
var0338	78
var0339	329
var0340	464
var0341	116
var0342	231
var0343	137
var0344	64
var0345	170
var0346	78
var0347	225
var0348	174
var0349	484
var0350	89
var0351	224
var0352	58
var0353	222
var0354	249
var0355	105
var0356	126
var0357	275
var0358	212
var0359	147
var0360	244
var0361	282
var0362	209
var0363	255
var0364	198
var0365	101
var0366	430
var0367	222
var0368	167
var0369	139
var0370	329
var0371	81
var0372	207
var0373	393
var0374	213
var0375	65
var0376	338
var0377	205
var0378	52
var0379	407
var0380	149
var0381	193
var0382	166
var0383	228
var0384	289
var0385	174
var0386	277
var0387	183
var0388	247
var0389	162
var0390	248
var0391	119
var0392	90
var0393	253
var0394	224
var0395	58
var0396	113
var0397	248
var0398	153
var0399	114
var0400	43
var0401	228
var0402	189
var0403	294
var0404	291
var0405	212
var0406	222
var0407	266
var0408	230
var0409	117
var0410	350
var0411	173
var0412	202
var0413	163
var0414	77
var0415	437
var0416	451
var0417	244
var0418	123
var0419	229
var0420	98
var0421	78
var0422	271
var0423	33
var0424	617
var0425	456
var0426	53
var0427	339
var0428	452
var0429	347
var0430	245
var0431	136
var0432	66
var0433	317
var0434	105
var0435	11
var0436	207
var0437	228
var0438	93
var0439	317
var0440	357
var0441	506
var0442	100
var0443	210
var0444	245
var0445	224
var0446	142
var0447	205
var0448	166
var0449	328
var0450	138
var0451	103
var0452	154
var0453	509
var0454	131
var0455	133
var0456	533
var0457	307
var0458	89
var0459	235
var0460	120
var0461	391
var0462	169
var0463	204
var0464	114
var0465	201
var0466	81
var0467	113
var0468	254
var0469	24
var0470	101
var0471	404
var0472	443
var0473	182
var0474	345
var0475	217
var0476	204
var0477	130
var0478	131
var0479	207
var0480	257
var0481	330
var0482	203
var0483	806
var0484	334
var0485	197
var0486	127
var0487	29
var0488	413
var0489	134
var0490	109
var0491	183
var0492	120
var0493	135
var0494	223
var0495	244
var0496	134
var0497	252
var0498	395
var0499	386
var0500	558
var0501	29
var0502	96
var0503	190
var0504	95
var0505	202
var0506	214
var0507	154
var0508	227
var0509	64
var0510	136
var0511	172
var0512	225
var0513	204
var0514	385
var0515	102
var0516	44
var0517	181
var0518	132
var0519	139
var0520	392
var0521	158
var0522	50
var0523	79
var0524	123
var0525	45
var0526	56
var0527	201
var0528	229
var0529	92
var0530	177
var0531	44
var0532	26
var0533	164
var0534	198
var0535	295
var0536	244
var0537	285
var0538	347
var0539	168
var0540	180
var0541	339
var0542	201
var0543	168
var0544	42
var0545	40
var0546	334
var0547	45
var0548	45
var0549	17
var0550	173
var0551	88
var0552	81
var0553	602
var0554	178
var0555	121
var0556	184
var0557	184
var0558	449
var0559	430
var0560	351
var0561	269
var0562	129
var0563	66
var0564	91
var0565	160
var0566	141
var0567	374
var0568	66
var0569	66
var0570	281
var0571	71
var0572	610
var0573	48
var0574	356
var0575	169
var0576	294
var0577	77
var0578	131
var0579	100
var0580	91
var0581	134
var0582	41
var0583	243
var0584	100
var0585	280
var0586	154
var0587	220
var0588	353
var0589	97
var0590	328
var0591	132
var0592	240
var0593	110
var0594	159
var0595	248
var0596	57
var0597	106
var0598	155
var0599	226
var0600	268
var0601	165
var0602	175
var0603	201
var0604	197
var0605	175
var0606	141
var0607	125
var0608	60
var0609	341
var0610	162
var0611	169
var0612	234
var0613	128
var0614	295
var0615	128
var0616	174
var0617	101
var0618	286
var0619	24
var0620	220
var0621	90
var0622	258
var0623	331
var0624	199
var0625	121
var0626	126
var0627	243
var0628	91
var0629	462
var0630	147
var0631	882
var0632	190
var0633	206
var0634	227
var0635	305
var0636	175
var0637	56
var0638	141
var0639	328
var0640	212
var0641	152
var0642	232
var0643	175
var0644	46
var0645	158
var0646	198
var0647	147
var0648	390
var0649	70
var0650	562
var0651	46
var0652	239
var0653	103
var0654	173
var0655	411
var0656	171
var0657	65
var0658	227
var0659	212
var0660	39
var0661	325
var0662	174
var0663	259
var0664	356
var0665	404
var0666	469
var0667	265
var0668	312
var0669	138
var0670	342
var0671	165
var0672	358
var0673	206
var0674	68
var0675	335
var0676	516
var0677	390
var0678	103
var0679	105
var0680	383
var0681	199
var0682	211
var0683	99
var0684	113
var0685	529
var0686	74
var0687	236
var0688	282
var0689	314
var0690	73
var0691	243
var0692	360
var0693	416
var0694	302
var0695	179
var0696	136
var0697	223
var0698	123
var0699	192
var0700	129
var0701	117
var0702	52
var0703	85
var0704	118
var0705	150
var0706	146
var0707	211
var0708	680
var0709	154
var0710	268
var0711	286
var0712	188
var0713	238
var0714	132
var0715	29
var0716	78
var0717	174
var0718	92
var0719	55
var0720	134
var0721	69
var0722	248
var0723	909
var0724	128
var0725	39
var0726	108
var0727	146
var0728	47
var0729	104
var0730	87
var0731	118
var0732	242
var0733	275
var0734	152
var0735	60
var0736	164
var0737	106
var0738	223
var0739	346
var0740	130
var0741	105
var0742	34
var0743	375
var0744	328
var0745	440
var0746	133
var0747	98
var0748	67
var0749	159
var0750	32
var0751	184
var0752	268
var0753	413
var0754	52
var0755	210
var0756	279
var0757	59
var0758	244
var0759	305
var0760	185
var0761	113
var0762	152
var0763	43
var0764	298
var0765	888
var0766	181
var0767	363
var0768	66
var0769	280
var0770	172
var0771	345
var0772	217
var0773	192
var0774	111
var0775	84
var0776	125
var0777	133
var0778	93
var0779	367
var0780	168
var0781	31
var0782	75
var0783	151
var0784	144
var0785	94
var0786	254
var0787	282
var0788	215
var0789	502
var0790	348
var0791	201
var0792	78
var0793	101
var0794	197
var0795	51
var0796	229
var0797	135
var0798	154
var0799	88
var0800	126
var0801	144
var0802	449
var0803	88
var0804	128
var0805	384
var0806	78
var0807	202
var0808	269
var0809	73
var0810	70
var0811	239
var0812	90
var0813	85
var0814	73
var0815	170
var0816	188
var0817	252
var0818	47
var0819	109
var0820	73
var0821	394
var0822	203
var0823	233
var0824	229
var0825	122
var0826	163
var0827	63
var0828	137
var0829	457
var0830	606
var0831	196
var0832	122
var0833	224
var0834	126
var0835	288
var0836	81
var0837	90
var0838	102
var0839	230
var0840	405
var0841	151
var0842	262
var0843	89
var0844	116
var0845	323
var0846	155
var0847	129
var0848	294
var0849	258
var0850	953
var0851	121
var0852	39
var0853	124
var0854	160
var0855	185
var0856	177
var0857	236
var0858	61
var0859	157
var0860	109
var0861	164
var0862	12
var0863	285
var0864	120
var0865	160
var0866	249
var0867	166
var0868	129
var0869	57
var0870	89
var0871	326
var0872	50
var0873	318
var0874	210
var0875	140
var0876	219
var0877	204
var0878	116
var0879	122
var0880	238
var0881	46
var0882	174
var0883	160
var0884	182
var0885	118
var0886	198
var0887	378
var0888	213
var0889	145
var0890	91
var0891	240
var0892	143
var0893	25
var0894	142
var0895	148
var0896	153
var0897	151
var0898	67
var0899	148
var0900	283
var0901	169
var0902	348
var0903	476
var0904	191
var0905	163
var0906	118
var0907	135
var0908	282
var0909	255
var0910	65
var0911	51
var0912	40
var0913	95
var0914	71
var0915	162
var0916	89
var0917	251
var0918	69
var0919	131
var0920	71
var0921	109
var0922	172
var0923	90
var0924	97
var0925	68
var0926	130
var0927	217
var0928	50
var0929	412
var0930	48
var0931	114
var0932	208
var0933	404
var0934	120
var0935	76
var0936	201
var0937	207
var0938	199
var0939	339
var0940	212
var0941	93
var0942	442
var0943	158
var0944	103
var0945	220
var0946	306
var0947	125
var0948	174
var0949	127
var0950	87
var0951	161
var0952	66
var0953	237
var0954	95
var0955	256
var0956	178
var0957	179
var0958	192
var0959	110
var0960	148
var0961	136
var0962	414
var0963	217
var0964	158
var0965	105
var0966	100
var0967	184
var0968	193
var0969	158
var0970	102
var0971	181
var0972	348
var0973	141
var0974	214
var0975	234
var0976	178
var0977	208
var0978	194
var0979	236
var0980	96
var0981	797
var0982	204
var0983	373
var0984	185
var0985	143
var0986	234
var0987	90
var0988	222
var0989	296
var0990	258
var0991	210
var0992	89
var0993	27
var0994	428
var0995	121
var0996	23
var0997	109
var0998	203
var0999	428
var1000	227
var1001	157
var1002	68
var1003	16
var1004	179
var1005	133
var1006	358
var1007	244
var1008	111
var1009	147
var1010	107
var1011	205
var1012	144
var1013	190
var1014	35
var1015	309
var1016	260
var1017	222
var1018	75
var1019	284
var1020	44
var1021	234
var1022	132
var1023	435
var1024	330
var1025	154
var1026	189
var1027	295
var1028	445
var1029	161
var1030	179
var1031	416
var1032	318
var1033	137
var1034	39
var1035	133
var1036	132
var1037	135
var1038	95
var1039	116
var1040	265
var1041	479
var1042	81
var1043	480
var1044	92
var1045	261
var1046	106
var1047	106
var1048	91
var1049	155
var1050	286
var1051	97
var1052	342
var1053	61
var1054	317
var1055	99
var1056	110
var1057	197
var1058	767
var1059	45
var1060	55
var1061	193
var1062	162
