	W_0	W_1	W_2	W_3	W_4	W_5
_wt	10065.75	11234.75	12506.75	12771.25	12947.25	12958.249999999998
var0001	83.15509522631709	111.93954255601808	137.73734693066157	148.6300696714931	186.1520876466529	186.153223643886
var0002	104.95000494144388	153.4449146923621	148.61178118666297	164.43456317099736	199.94411978847333	241.2334766819572
var0003	200.4833652994984	182.99738456784672	151.5758861161885	132.80587903100172	93.16360435585655	84.22538556209376
var0004	139.5262307616417	131.7232435182727	129.8226912981228	92.16622781353618	85.21862009237876	86.2122543552667
var0005	176.93120384047268	171.18579409946116	155.52692689709974	107.04946393762184	110.03046529513553	71.30328420809604
var0006	171.0344636524823	201.6734993163675	214.6422017439556	242.18176794508858	260.8456590717945	256.9274048746944
var0007	243.51824271272943	232.07794881959126	236.24741604625376	242.18176794508858	215.68833295036765	171.35943309440762
var0008	125.71007750024681	148.51188160396129	131.80182732840214	118.94352544618503	89.1917237530788	53.38978629187524
var0009	138.53999556015984	157.38977152200815	115.9599184241942	110.0240225314778	88.19856252164877	83.23183653846154
var0010	187.73285025343242	156.40368807177265	185.119751984127	172.3294349821123	159.51131260794475	140.73162752321744
var0011	199.50313529729996	200.69132630557516	192.0146090371722	134.7849813069554	119.94185085527579	94.15667409941948
var0012	128.67228912689404	83.19085044118299	62.344223560376456	58.36632358111011	33.45671667695156	23.47871048573632
var0013	171.0344636524823	139.62692392746573	151.5758861161885	95.14426827365628	80.2505197305101	59.363710732984295
var0014	329.03287159190853	352.86997327843	309.6194673668417	297.9826555486767	242.2129863422472	175.3061070018779
var0015	99.0106396124759	111.93954255601808	97.12143084703915	78.25948440732212	61.35428224687932	59.363710732984295
var0016	251.3228073187482	223.25940735844898	217.59058574089488	167.39571584146861	157.53572525237018	168.3986333665568
var0017	189.695529695419	234.0366753281071	225.44951665940334	232.3666931760872	204.86625991341327	211.75555874473787
var0018	189.695529695419	206.58306508510452	215.6250743133447	225.49160845944897	196.9899302494922	167.41154878282538
var0019	304.8138178171322	260.44575067083093	196.93716285895604	173.31594859431505	121.92321366798629	93.16388888888889
var0020	208.3217358175204	263.376220531316	336.9004239794912	398.1940590434347	461.1389679107874	521.779131536164
var0021	238.6372772787513	330.564229335672	365.092252994012	427.2324075143396	519.849848628193	516.0169893733691
var0022	187.73285025343242	237.95309335094672	266.6273088636633	309.69886099938117	319.5083816461973	354.58143362764497
var0023	203.4234769139991	128.75792070445596	97.12143084703915	48.40808291977648	44.42365742704036	28.468693389863176
var0024	138.53999556015984	131.7232435182727	134.76994115074157	134.7849813069554	141.72010024196337	141.72075866303388
var0025	154.30809138857398	98.07008817795109	71.29620291010565	41.43268253595997	23.47869241453816	15.490735384852691
var0026	346.4339850615114	303.3486082451596	255.8558780468503	269.6235231454581	200.92869870100012	203.88334545593753
var0027	190.67672456209408	162.31888172138028	157.50197640235183	106.05778977737923	80.2505197305101	54.38563205113395
var0028	133.60735961709267	125.79181049743319	125.86347454256168	119.93419514476093	111.02194685841728	71.30328420809604
var0029	103.96035530737299	64.31537898287033	49.402236364361805	45.419092934187894	17.48818115159	18.486803547329863
var0030	386.91789681379714	344.14699373329245	350.51831960266463	267.66537209932983	252.02303147347894	197.97602044723544
var0031	186.75136564960633	163.30444243173986	154.5392844372045	177.26123595505618	148.64182729227463	131.82602979001115
var0032	151.35346825083812	109.95924490699734	116.95062870558276	102.09031975043868	113.9959340997347	79.25687605785505
var0033	158.24622985560103	146.5380576557457	164.41217879979348	127.85677418098243	118.95105520104559	109.03929724122031
var0034	145.441599270145	130.73489004911286	85.20874337623015	105.06603828758577	70.30857885615251	71.30328420809604
var0035	109.89678638474457	102.0345450115187	114.9691292928489	109.0325803056292	94.15638346992958	67.32465170874384
var0036	185.76978443821056	117.87833141491059	92.15919501314427	71.30041188412586	29.466430720567814	24.476860953702637
var0037	166.1178506330361	135.67578297797044	97.12143084703915	80.24709245599657	42.430360103327295	31.4617600585787
var0038	207.34227668256233	196.76176769013588	279.34510396900697	315.55288647436396	380.8159601993836	426.36822580645156
var0039	230.82274736066782	234.0366753281071	217.59058574089488	236.29363678678095	247.11894698592414	245.15875821739797
var0040	184.7881066049808	214.43386890593317	223.48525100043582	236.29363678678095	197.97473557139574	181.22384957278058
var0041	203.4234769139991	186.93180112984376	210.70993221279633	240.21936203218925	200.92869870100012	195.02133994562095
var0042	224.95781963750676	187.9151882254292	142.68145049091703	107.04946393762184	53.38969284723293	50.4017888088728
var0043	181.84249323160228	229.1392119289899	253.89642857142857	182.19111987872193	191.07951278414538	160.49983702737939
var0044	127.68498272458044	161.3332339165783	177.2352234836456	233.34854333152302	208.80261444167783	227.48553315994798
var0045	163.1667200433583	151.47196313323315	172.304849724064	135.77441683866195	113.00468125192246	75.28069213604185
var0046	55.347414177440925	96.08733271293096	121.90299769255252	179.23341950783345	289.23287318134953	383.73286512582683
var0047	219.0894339900752	235.01590919099837	245.0750663077471	205.82791262135922	255.94494895423085	203.88334545593753
var0048	238.6372772787513	272.16299186634427	247.03591220361795	240.21936203218925	257.9054578474479	246.1398910758647
var0049	227.89071554857088	244.80350618479554	242.1332152189405	207.79565664802732	198.95946541483045	187.13887186362768
var0050	227.89071554857088	232.07794881959126	197.92143933685006	163.447358696075	131.82546009912784	113.00509988474835
var0051	260.09562392743317	309.1861585392617	478.1805125289204	604.8306226588181	772.7312296279644	867.4594894458119
var0052	151.35346825083812	181.0296552180823	170.3321520746476	169.36943374946526	172.34524129200554	201.91453866768762
var0053	254.24794006572174	348.9939427795303	516.6055068321522	657.1467463859328	775.5545347269049	1065.7906522865176
var0054	177.91365516222737	276.0659919117324	347.6014645588583	531.2174142227334	706.6734626798392	906.6335921209414
var0055	94.0584767131415	143.5766671088706	179.2068250377074	252.96956159392204	321.4591819221968	437.0048272068585
var0056	226.91317960807424	163.30444243173986	124.87347348741001	91.17339275961614	59.36359520690452	41.43365243855459
var0057	68.2677103960396	74.25380367281761	52.39004029362483	44.42260718333529	37.44577163350301	32.45929515588269
var0058	183.80633213564994	143.5766671088706	99.10577191096246	74.28333723699106	45.42019082498072	35.45143919543773
var0059	215.17525431225124	167.24581455959006	141.69278700906344	151.5949114613738	98.12673604431963	111.02235092976794
var0060	253.27299146556803	278.0169772757241	294.00324957528346	305.79466772396717	300.9609240810718	276.5178557795083
var0061	149.38323390198207	187.9151882254292	163.42524227500198	229.42068557461008	251.0423646167967	293.14623469270975
var0062	182.82446101594803	189.88170204315784	173.29108107035097	120.9247876402743	146.66457069349514	108.04765609990393
var0063	73.2326280623608	113.91948946156573	151.5758861161885	196.96928052523214	213.7213615472999	196.00630887646474
var0064	121.75909696850003	121.83577151203966	157.50197640235183	167.39571584146861	169.3847017072703	132.81584452975048
var0065	137.55366304884066	196.76176769013588	198.90563774093758	227.45629947229548	212.73776284039988	228.46801736336866
var0066	70.25397237897238	77.23361201046703	75.27279883614334	66.32731656839393	55.38130057803468	34.454134715425226
var0067	192.63882465807342	219.33781014499144	190.04504066653442	167.39571584146861	153.58364044685015	123.90477516224415
var0068	113.85245233626395	145.55101476830563	142.68145049091703	126.86672185430464	113.00468125192246	116.96968387493277
var0069	173.00043090712106	212.4716870922236	229.37711428005545	275.49615622942565	332.1832659829972	325.36336013106757
var0070	153.323314108252	110.9494375802666	72.29047078051504	36.447916259431565	28.468666820969798	11.4948993366245
var0071	159.23052188054407	141.60197019281796	136.74829032642836	97.1292414196568	52.39377384668747	49.40563621659092
var0072	160.21471689745232	168.23093997084678	168.3591410872414	181.205296404276	172.34524129200554	135.78483284074773
var0073	242.54224125239244	271.18702734787195	317.4201795934478	357.4273788843853	339.0030013720558	294.12370298313874
var0074	170.05133477811162	165.27530261530305	195.95280829796516	194.01502642007924	204.86625991341327	184.1817006359666
var0075	122.74698839792643	99.0613341308875	88.1879830292407	89.1874902465668	75.28050635348478	69.31412106518894
var0076	296.08044978465153	251.64969855659217	202.84165080498056	162.46007741383335	110.03046529513553	85.21885816475655
var0077	162.1828159645233	93.11254044231708	81.23531579996016	60.35703823770652	25.474913194444444	21.48217865679698
var0078	61.31269499331451	70.27949201419699	56.372666533705626	54.38396101105598	52.39377384668747	53.38978629187524
var0079	125.71007750024681	98.07008817795109	64.33410758433688	34.45346404973218	21.48216352832227	16.489501793082173
var0080	318.38378147152287	322.79515945080493	441.56494717825865	457.16832320824363	520.8100639521683	590.7214754345613
var0081	215.17525431225124	186.93180112984376	138.726324891663	110.0240225314778	95.14908618699499	56.377093520194045
var0082	263.01817580154915	190.86482878827994	121.90299769255252	99.11390492161298	43.42704718945177	34.454134715425226
var0083	346.4339850615114	362.554109379105	368.0049730176862	337.9681765501256	311.7022033574971	262.8076827591475
var0084	263.01817580154915	227.1796224503282	158.48938346641242	134.7849813069554	93.16360435585655	51.39786467960567
var0085	180.86042876833713	133.69968810829943	149.59989469082817	144.6758700560573	100.11145412579341	97.13457176904743
var0086	127.68498272458044	104.01624656684683	53.38581601308494	33.45612097278699	12.493968811518123	20.483797278019818
var0087	134.59408151181725	209.52776553062034	211.6931165021604	318.47888072685095	332.1832659829972	425.40082166306115
var0088	193.61972991587544	182.99738456784672	196.93716285895604	170.35617756863965	167.41063001189426	135.78483284074773
var0089	183.80633213564994	167.24581455959006	143.67003537642103	119.93419514476093	96.14171251587086	79.25687605785505
var0090	140.5123686676861	176.10881132158784	152.5637640561052	223.52661246507296	224.53597680027565	231.41501912045888
var0091	495.020894907699	546.8586517585758	598.8130584929957	552.2940686405944	583.068561020724	512.1741083248232
var0092	111.87481475992887	93.11254044231708	106.0484773089172	107.04946393762184	95.14908618699499	84.22538556209376
var0093	189.695529695419	171.18579409946116	159.47671208389608	138.74226111673545	119.94185085527579	108.04765609990393
var0094	274.6997917687408	228.1594603524229	231.34044638967003	168.38261317672684	175.3050995358828	132.81584452975048
var0095	182.82446101594803	167.24581455959006	207.75991158862942	222.54400007761868	239.26850895316804	220.60603886912276
var0096	213.2175873593159	182.99738456784672	213.6592512584724	228.4385306328328	240.25007651987605	203.88334545593753
var0097	265.93986814371846	260.44575067083093	300.83777352081523	304.81843062163944	262.8054185779817	271.62304799358554
var0098	178.89600974793225	222.27913765753064	182.16364051275946	154.5590610164215	139.74178029575572	122.91427611367126
var0099	185.76978443821056	206.58306508510452	261.73236608908934	299.9361119709046	352.63156140484534	344.84949173836895
var0100	98.02040286702916	101.04356253599752	97.12143084703915	112.00667511206393	99.11913326152188	95.14938297708748
var0101	214.19646894043643	217.376493014236	194.96837564458548	179.23341950783345	174.31855581127732	130.8361390509828
var0102	223.0020754531611	210.5091592452165	161.45113401652367	119.93419514476093	85.21862009237876	67.32465170874384
var0103	70.25397237897238	66.30376952431665	54.3815122865805	54.38396101105598	57.37260134093711	36.44866682079143
var0104	118.79483729198559	77.23361201046703	78.25441375737287	56.37529786319778	38.44284309566961	31.4617600585787
var0105	144.45594762538838	139.62692392746573	107.03997651367384	90.18048024031522	63.344662531782106	63.34479407236336
var0106	245.46995829244358	245.7817919711242	248.9964476548585	248.06715969449078	241.23156898002907	180.23774810330295
var0107	179.87826761187418	182.99738456784672	169.34568575285897	153.57108806475463	144.6870103686636	149.6310756895692
var0108	123.73478228672987	113.91948946156573	105.05689915999841	115.97105304181768	94.15638346992958	117.96063952371807
var0109	232.77695536897926	261.42265989267173	248.9964476548585	180.2193962836262	161.48659669186785	124.89519814146378
var0110	244.49414838804654	223.25940735844898	173.29108107035097	130.82646841162264	88.19856252164877	56.377093520194045
var0111	196.56186669945893	117.87833141491059	105.05689915999841	62.34744190587776	35.451397994600846	24.476860953702637
var0112	111.87481475992887	100.05249224634471	66.32367424242425	64.33753465849182	30.46411764705882	25.474934469200527
var0113	184.7881066049808	170.20092972925224	129.8226912981228	91.17339275961614	84.22515300819893	56.377093520194045
var0114	100.00077846975088	112.92955984590178	148.61178118666297	150.60670779170235	118.95105520104559	139.7424204628315
var0115	167.1013669950739	122.8249125835436	80.24176097872002	77.26556401249024	53.38969284723293	29.466459184460035
var0116	162.1828159645233	171.18579409946116	184.13445970078178	252.96956159392204	242.2129863422472	226.50297379996178
var0117	285.39587924195683	264.3528719707965	236.24741604625376	191.06008354381194	200.92869870100012	167.41154878282538
var0118	238.6372772787513	188.89848852603708	134.76994115074157	94.15166556149316	67.32450311994452	56.377093520194045
var0119	144.45594762538838	143.5766671088706	195.95280829796516	191.06008354381194	183.19472564132062	165.43715255147032
var0120	221.04594694178337	219.33781014499144	224.46742274167988	187.11908787066187	194.0350613261786	157.53653883029722
var0121	225.93554764243618	248.71613265261215	237.22857680275612	303.8421179883946	292.1658934707904	333.1613754094614
var0122	187.73285025343242	193.81368850650782	156.5144908823646	160.48528439153438	155.5598345552954	152.59619294207903
var0123	115.82969922955353	111.93954255601808	120.91268151979313	134.7849813069554	140.73097826086956	105.07227538236874
var0124	191.65782287822879	236.9741181910256	275.433328720544	285.27781541558596	271.6206293706294	339.9807414036023
var0125	79.18728662609469	65.30961837142223	70.30185576463084	78.25948440732212	71.30311753831934	74.2864549267054
var0126	359.9470558103229	400.2413450190147	408.7108911085768	412.72162198597954	379.84511986301374	337.0586011882093
var0127	195.5812509223277	193.81368850650782	206.77641543097297	161.4727193153083	193.04995400360306	124.89519814146378
var0128	101.98076257783927	94.10422575784436	76.26674970107612	62.34744190587776	57.37260134093711	41.43365243855459
var0129	195.5812509223277	297.50798164331826	419.3497543238994	604.8306226588181	844.9957318439929	1006.806621792019
var0130	173.00043090712106	295.56042206508846	347.6014645588583	465.8460333628013	603.1175976916113	702.9044352265475
var0131	122.74698839792643	110.9494375802666	79.24812696768024	67.3220909800859	59.36359520690452	52.39386383765258
var0132	250.34757174392936	254.5824899898799	313.5204393825747	344.78231693187087	368.18927021470995	376.9368131868132
var0133	307.7232317550381	447.4102220186688	497.4080659065084	639.0987384533171	683.9450407940744	702.9044352265475
var0134	347.3998169392238	305.29480003512003	211.6931165021604	186.13364749319862	135.7842284199608	98.12705170094176
var0135	120.77110798400236	138.63926975983014	101.08979693410313	127.85677418098243	102.09586683078815	65.33487606804711
var0136	126.69757885384273	106.98814058555168	96.1291417761848	62.34744190587776	40.43675534991325	28.468693389863176
var0137	100.99081945336825	106.98814058555168	86.20190239043826	47.411830793278625	39.43983766484152	23.47871048573632
var0138	365.7327228833398	375.1308148439893	312.5453118831425	295.0519039510855	262.8054185779817	194.03629557291666
var0139	220.06773852805344	205.60132513119018	196.93716285895604	192.04514104755984	146.66457069349514	135.78483284074773
var0140	206.3627212389381	174.139865312431	133.7806485605217	109.0325803056292	88.19856252164877	49.40563621659092
var0141	110.8858494294324	171.18579409946116	161.45113401652367	230.40276430649854	258.8855998623643	260.8478896103896
var0142	242.54224125239244	225.21968762391506	234.2848613861386	241.20060304040953	210.7703393725821	207.820054734747
var0143	157.26184080827994	131.7232435182727	138.726324891663	102.09031975043868	85.21862009237876	80.25073085356003
var0144	319.3523538326163	249.69407402517385	221.52067401038158	163.447358696075	112.01335217441458	93.16388888888889
var0145	351.2622016691883	254.5824899898799	238.2096598558644	223.52661246507296	185.16637590583184	122.91427611367126
var0146	75.21790716088483	89.14491998758811	115.9599184241942	86.20805532794881	78.26274400338812	80.25073085356003
var0147	171.0344636524823	114.90933141465575	75.27279883614334	44.42260718333529	33.45671667695156	15.490735384852691
var0148	144.45594762538838	151.47196313323315	117.94126014642688	110.0240225314778	90.18480854339042	71.30328420809604
var0149	317.4151144030507	296.5342446201142	293.02658040300275	311.6505046794029	336.0807032590052	260.8478896103896
var0150	241.56614399293287	199.709066649023	164.41217879979348	117.95277853552084	88.19856252164877	81.24450919301484
var0151	209.30109865801506	111.93954255601808	69.3074293346091	62.34744190587776	38.44284309566961	19.48533891116595
var0152	187.73285025343242	190.86482878827994	176.24930530745107	149.6184271980695	135.7842284199608	113.00509988474835
var0153	111.87481475992887	152.45848251779162	230.35881921888617	335.0467023413956	378.874205639484	484.2784078000757
var0154	243.51824271272943	187.9151882254292	162.43822735035945	117.95277853552084	80.2505197305101	84.22538556209376
var0155	139.5262307616417	108.96896452455823	117.94126014642688	114.98007444072024	117.96018336985354	77.26893706239902
var0156	88.11264836795252	142.58936231371334	145.64696939586645	168.38261317672684	155.5598345552954	146.66527585942296
var0157	108.90762561138284	121.83577151203966	118.93181275613738	123.89610199867535	110.03046529513553	110.03086218158064
var0158	275.6726397530743	262.39948317572026	309.6194673668417	327.2527923784494	289.23287318134953	288.25777434371184
var0159	151.35346825083812	138.63926975983014	111.99628870492718	80.24709245599657	64.33973766323818	57.372709247709246
var0160	237.66079668172	281.91791913865086	255.8558780468503	259.8297326099593	221.58743969676087	211.75555874473787
var0161	124.72247864935576	102.0345450115187	96.1291417761848	63.34252714207608	59.36359520690452	49.40563621659092
var0162	189.695529695419	194.79646827847876	208.7433297653029	201.89150741862815	255.94494895423085	209.78795736374772
var0163	158.24622985560103	201.6734993163675	307.6685192497532	445.58869633789817	575.4224691311407	818.7878615200657
var0164	335.80360718995746	457.9714544186249	482.02843560086257	541.760183553035	522.7302766005752	545.7599437183652
var0165	145.441599270145	121.83577151203966	97.12143084703915	103.08230328316307	68.3192716558179	49.40563621659092
var0166	172.0174956907166	205.60132513119018	221.52067401038158	236.29363678678095	280.42977882191155	273.58119535753826
var0167	213.2175873593159	242.8466762051508	253.89642857142857	252.96956159392204	245.15678792747303	215.68985803933575
var0168	212.23860955470363	145.55101476830563	84.21550521953941	54.38396101105598	34.45409580006942	18.486803547329863
var0169	110.8858494294324	83.19085044118299	81.23531579996016	70.3059481513294	61.35428224687932	44.423722121644005
var0170	265.93986814371846	342.20761931892883	338.846758291596	386.5599093888568	338.0289762549072	319.51172827743903
var0171	167.1013669950739	206.58306508510452	227.4134710612843	230.40276430649854	242.2129863422472	225.5203392747858
var0172	240.5899509202454	275.09037058202915	335.9271416738976	361.31561426531323	326.3348808388942	366.2499904899574
var0173	171.0344636524823	215.41483007889983	276.41138852646975	264.7275765207284	294.12086705864385	339.0067688499619
var0174	93.06775030902348	106.98814058555168	73.28465938533903	64.33753465849182	49.40555619796484	31.4617600585787
var0175	114.84112461105349	85.17589226335625	60.35402209459998	30.463623743792276	15.49072751833269	19.48533891116595
var0176	147.4126109467456	87.16058208095049	47.409969673995455	30.463623743792276	21.48216352832227	9.496518938517319
var0177	230.82274736066782	233.05735520810396	239.19066521480892	209.76309505319563	208.80261444167783	178.2653184396076
var0178	209.30109865801506	163.30444243173986	150.58792966421618	114.98007444072024	82.23798937521653	59.363710732984295
var0179	111.87481475992887	139.62692392746573	145.64696939586645	161.4727193153083	158.52355684347893	162.47499041411044
var0180	128.67228912689404	132.71150953413263	99.10577191096246	83.22792281276828	69.31396356493606	57.372709247709246
var0181	258.1467783062816	322.79515945080493	351.4904513204572	441.7264446752847	433.1318492500475	492.9422480033309
var0182	178.89600974793225	183.98111895828734	190.04504066653442	183.17686671590158	200.92869870100012	203.88334545593753
var0183	409.97726277372266	602.8782212308892	749.3573547661522	894.0695247270393	1173.7681665683529	1385.2738403944484
var0184	173.00043090712106	193.81368850650782	185.119751984127	169.36943374946526	189.10876940770558	140.73162752321744
var0185	217.13253648469365	179.06157836644593	144.65854167494734	88.1944227693028	74.28627401902268	49.40563621659092
var0186	309.6623667220972	414.7022431417089	517.5645896954037	686.5374028497409	799.9966223802395	912.2198924130743
var0187	272.75380978047826	216.39570477785614	156.5144908823646	100.10612057871545	81.24429280874652	49.40563621659092
var0188	240.5899509202454	256.5372541686832	273.476977066034	321.4041963043142	328.284639874938	310.7292611795204
var0189	260.09562392743317	285.81748978426117	251.9366689092924	237.27518229772713	266.724038755542	234.36134477880168
var0190	345.468058878094	497.24696448777087	612.1434908934908	816.5352364890473	1050.1141298306718	1290.8364894592116
var0191	328.0652455411678	289.7156899354215	303.76569843213144	262.76866669249847	196.9899302494922	179.25157106180788
var0192	118.79483729198559	147.52501326377222	139.71522421881212	158.51018403237103	184.18058857361962	160.49983702737939
