	count
_wt	26473
var0001	164
var0002	32
var0003	105
var0004	22
var0005	155
var0006	122
var0007	933
var0008	28
var0009	176
var0010	700
var0011	20
var0012	41
var0013	525
var0014	111
var0015	284
var0016	959
var0017	156
var0018	95
var0019	22
var0020	46
var0021	15
var0022	68
var0023	15
var0024	105
var0025	108
var0026	231
var0027	194
var0028	142
var0029	5
var0030	67
var0031	100
var0032	7
var0033	190
var0034	126
var0035	870
var0036	117
var0037	3013
var0038	12
var0039	91
var0040	167
var0041	87
var0042	322
var0043	87
var0044	184
var0045	21
var0046	9
var0047	26
var0048	201
var0049	153
var0050	32
var0051	20
var0052	59
var0053	120
var0054	213
var0055	263
var0056	11
var0057	14
var0058	45
var0059	206
var0060	449
var0061	366
var0062	340
var0063	14
var0064	205
var0065	118
var0066	159
var0067	119
var0068	51
var0069	174
var0070	272
var0071	37
var0072	343
var0073	315
var0074	196
var0075	433
var0076	269
var0077	96
var0078	414
var0079	41
var0080	13
var0081	4
var0082	259
var0083	482
var0084	311
var0085	227
var0086	60
var0087	9
var0088	847
var0089	59
var0090	171
var0091	14
var0092	33
var0093	274
var0094	7
var0095	484
var0096	376
var0097	72
var0098	94
var0099	335
var0100	139
var0101	176
var0102	140
var0103	37
var0104	396
var0105	3
var0106	180
var0107	33
var0108	770
var0109	16
var0110	10
var0111	186
var0112	220
var0113	302
var0114	159
var0115	2163
var0116	167
var0117	180
var0118	698
var0119	73
var0120	115
var0121	418
var0122	519
var0123	269
var0124	1589
var0125	124
var0126	68
var0127	52
var0128	500
var0129	30
var0130	131
var0131	550
var0132	166
var0133	19
var0134	58
var0135	117
var0136	77
var0137	114
var0138	176
var0139	181
var0140	73
var0141	148
var0142	249
var0143	213
var0144	76
var0145	39
var0146	13
var0147	172
var0148	50
var0149	5
var0150	221
var0151	16
var0152	22
var0153	72
var0154	429
var0155	38
var0156	141
var0157	552
var0158	32
var0159	67
var0160	13
var0161	128
var0162	99
var0163	474
var0164	183
var0165	56
var0166	26
var0167	275
var0168	221
var0169	93
var0170	173
var0171	237
var0172	808
var0173	714
var0174	56
var0175	117
var0176	66
var0177	4
var0178	93
var0179	12
var0180	34
var0181	23
var0182	188
var0183	6
var0184	118
var0185	37
var0186	37
var0187	131
var0188	4
var0189	163
var0190	46
var0191	473
var0192	121
var0193	3
var0194	41
var0195	43
var0196	136
var0197	9
var0198	95
var0199	2
var0200	471
var0202	62
var0203	51
var0204	118
var0205	29
var0206	16
var0207	520
var0208	177
var0209	154
var0210	11
var0211	43
var0212	1356
var0213	597
var0214	186
var0216	49
var0217	315
var0218	1
var0219	172
var0220	73
var0221	1270
var0222	413
var0223	429
var0224	260
var0225	52
var0226	83
var0227	73
var0228	149
var0229	77
var0230	36
var0231	71
var0232	9
var0233	153
var0234	82
var0235	192
var0236	130
var0237	117
var0238	169
var0239	43
var0240	76
var0241	53
var0242	7
var0243	279
var0244	164
var0245	205
var0246	888
var0247	1328
var0248	119
var0249	71
var0250	198
var0251	261
var0252	45
var0253	106
var0254	480
var0255	15
var0256	9
var0257	572
var0258	313
var0259	573
var0260	548
var0261	152
var0262	602
var0263	72
var0264	236
var0265	1309
var0266	144
var0267	112
var0268	64
var0269	304
var0270	202
var0271	503
var0272	255
var0273	54
var0274	237
var0275	46
var0276	438
var0277	16
var0278	1123
var0279	55
var0280	353
var0281	97
var0282	171
var0283	554
var0284	69
var0285	104
var0286	307
var0287	1
var0288	40
var0289	140
var0290	21
var0291	153
var0292	129
var0293	49
var0294	29
var0295	5
var0296	22
var0297	98
var0298	69
var0299	468
var0300	14
var0301	15
var0302	117
var0303	83
var0304	167
var0305	66
var0306	215
var0307	156
var0308	146
var0309	5
var0310	16
var0311	284
var0312	136
var0313	281
var0314	84
var0315	92
var0316	100
var0317	255
var0318	22
var0319	39
var0320	382
var0321	250
var0322	142
var0323	142
var0324	125
var0325	293
var0326	33
var0327	1435
var0328	306
var0329	142
var0330	17
var0331	53
var0332	875
var0334	171
var0335	194
var0336	367
var0337	1227
var0338	56
var0339	238
var0340	407
var0341	25
var0342	166
var0343	12
var0344	21
var0345	17
var0346	11
var0347	28
var0348	403
var0349	890
var0350	159
var0351	177
var0352	2
var0353	195
var0354	901
var0355	73
var0356	157
var0357	286
var0358	353
var0359	97
var0360	261
var0361	314
var0362	99
var0363	404
var0364	191
var0365	76
var0366	957
var0367	260
var0368	87
var0369	25
var0370	119
var0371	228
var0372	304
var0373	197
var0374	96
var0375	5
var0376	190
var0377	77
var0378	16
var0379	1084
var0380	396
var0381	53
var0382	81
var0383	125
var0384	503
var0385	95
var0386	605
var0387	189
var0388	361
var0389	157
var0390	719
var0391	2
var0392	32
var0393	162
var0394	131
var0395	4
var0396	276
var0397	152
var0398	251
var0399	170
var0400	3
var0401	465
var0402	133
var0403	38
var0404	77
var0405	165
var0406	135
var0407	80
var0408	263
var0409	92
var0410	457
var0411	35
var0412	134
var0413	84
var0414	8
var0415	287
var0416	759
var0417	142
var0418	81
var0419	581
var0420	175
var0421	107
var0422	87
var0423	18
var0424	197
var0425	275
var0426	15
var0427	123
var0428	95
var0429	221
var0430	382
var0431	43
var0432	22
var0433	43
var0434	55
var0435	1
var0436	91
var0437	177
var0438	27
var0439	667
var0440	820
var0441	198
var0442	144
var0443	420
var0444	139
var0445	67
var0446	85
var0447	446
var0448	53
