	count
_wt	18572
var0001	102
var0002	197
var0003	211
var0004	280
var0005	204
var0006	76
var0007	199
var0008	384
var0009	123
var0010	172
var0011	439
var0012	138
var0013	124
var0014	188
var0015	104
var0016	297
var0017	251
var0018	210
var0019	102
var0020	337
var0021	168
var0022	188
var0023	324
var0024	160
var0025	115
var0026	187
var0027	200
var0028	161
var0029	164
var0030	192
var0031	148
var0032	88
var0033	157
var0034	318
var0035	185
var0036	78
var0037	164
var0038	88
var0039	160
var0040	360
var0041	148
var0042	252
var0043	191
var0044	266
var0045	186
var0046	149
var0047	152
var0048	121
var0049	210
var0050	106
var0051	166
var0052	176
var0053	167
var0054	47
var0055	171
var0056	83
var0057	89
var0058	188
var0059	113
var0060	264
var0061	183
var0062	90
var0063	197
var0064	125
var0065	151
var0066	147
var0067	133
var0068	155
var0069	81
var0070	134
var0071	110
var0072	219
var0073	113
var0074	234
var0075	163
var0076	142
var0077	168
var0078	276
var0079	158
var0080	271
var0081	214
var0082	96
var0083	221
var0084	81
var0085	95
var0086	141
var0087	191
var0088	206
var0089	212
var0090	131
var0091	221
var0092	135
var0093	86
var0094	137
var0095	320
var0096	288
var0097	96
var0098	384
var0099	251
var0100	263
var0101	241
var0102	211
var0103	171
var0104	60
var0105	180
var0106	147
var0107	135
var0108	115
var0109	66
var0110	126
var0111	226
var0112	170
var0113	212
var0114	183
var0115	290
var0116	149
var0117	133
var0118	300
var0119	89
var0120	150
var0121	164
var0122	114
var0123	326
var0124	406
var0125	173
var0126	244
var0127	110
var0128	134
var0129	355
var0130	194
var0131	85
var0132	238
var0133	178
var0134	301
var0135	215
var0136	137
var0137	84
var0138	221
var0139	122
var0140	263
var0141	147
var0142	323
var0143	407
var0144	165
var0145	87
var0146	98
var0147	157
var0148	214
var0149	129
var0150	317
var0151	124
var0152	247
var0153	209
var0154	90
var0155	295
var0156	198
var0157	157
var0158	93
var0159	174
var0160	90
var0161	109
var0162	209
var0163	206
var0164	166
var0165	128
var0166	134
var0167	130
var0168	297
var0169	182
var0170	159
var0171	139
var0172	176
var0173	88
var0174	93
var0175	190
var0176	210
var0177	100
var0178	141
var0179	357
var0180	284
var0181	146
var0182	160
var0183	320
var0184	203
var0185	362
var0186	182
var0187	97
var0188	187
var0189	183
var0190	353
var0191	126
var0192	356
var0193	216
var0194	134
var0195	56
var0196	372
var0197	231
var0198	266
var0199	200
var0200	265
var0201	67
var0202	366
var0203	177
var0204	163
var0205	125
var0206	150
var0207	353
var0208	298
var0209	268
var0210	81
var0211	270
var0212	142
var0213	123
var0214	200
var0215	225
var0216	147
var0217	248
var0218	169
var0219	81
var0220	138
var0221	285
var0222	146
var0223	68
var0224	172
var0225	96
var0226	147
var0227	81
var0228	115
var0229	134
var0230	241
var0231	124
var0232	114
var0233	327
var0234	94
var0235	216
var0236	189
var0237	291
var0238	388
var0239	222
var0240	162
var0241	132
var0242	106
var0243	201
var0244	173
var0245	371
var0246	213
var0247	232
var0248	160
var0249	171
var0250	190
