	count
_wt	27396
var0001	439
var0002	92
var0003	159
var0004	25
var0005	332
var0006	205
var0007	463
var0008	50
var0009	175
var0010	540
var0011	29
var0012	82
var0013	276
var0014	166
var0015	315
var0016	472
var0017	312
var0018	71
var0019	37
var0020	45
var0021	31
var0022	63
var0023	36
var0024	175
var0025	66
var0026	211
var0027	392
var0028	172
var0029	3
var0030	114
var0031	123
var0032	21
var0033	55
var0034	140
var0035	734
var0036	202
var0037	1814
var0038	7
var0039	134
var0040	333
var0041	35
var0042	155
var0043	101
var0044	375
var0045	25
var0046	24
var0047	53
var0048	352
var0049	404
var0050	47
var0051	47
var0052	145
var0053	121
var0054	403
var0055	256
var0056	24
var0057	53
var0058	26
var0059	379
var0060	152
var0061	352
var0062	377
var0063	21
var0064	41
var0065	155
var0066	177
var0067	107
var0068	149
var0069	25
var0070	280
var0071	29
var0072	177
var0073	319
var0074	99
var0075	320
var0076	209
var0077	178
var0078	113
var0079	49
var0080	18
var0081	26
var0082	207
var0083	252
var0084	488
var0085	601
var0086	34
var0087	13
var0088	272
var0089	39
var0090	398
var0091	53
var0092	29
var0093	159
var0094	17
var0095	355
var0096	285
var0097	49
var0098	61
var0099	181
var0100	39
var0101	145
var0102	145
var0103	40
var0104	446
var0105	25
var0106	137
var0107	66
var0108	305
var0109	42
var0110	12
var0111	346
var0112	358
var0113	337
var0114	100
var0115	487
var0116	72
var0117	167
var0118	1326
var0119	172
var0120	126
var0121	146
var0122	273
var0123	128
var0124	1101
var0125	132
var0126	59
var0127	69
var0128	781
var0129	78
var0130	190
var0131	368
var0132	143
var0133	55
var0134	24
var0135	112
var0136	128
var0137	259
var0138	240
var0139	507
var0140	85
var0141	196
var0142	535
var0143	255
var0144	103
var0145	54
var0146	38
var0147	458
var0148	36
var0149	16
var0150	97
var0151	40
var0152	95
var0153	59
var0154	178
var0155	45
var0156	137
var0157	186
var0158	37
var0159	76
var0160	4
var0161	129
var0162	86
var0163	215
var0164	111
var0165	42
var0166	35
var0167	166
var0168	183
var0169	183
var0170	141
var0171	790
var0172	673
var0173	967
var0174	64
var0175	130
var0176	21
var0177	22
var0178	145
var0179	53
var0180	69
var0181	80
var0182	166
var0183	17
var0184	140
var0185	57
var0186	63
var0187	308
var0188	50
var0189	283
var0190	90
var0191	382
var0192	122
var0193	7
var0194	45
var0195	50
var0196	131
var0197	8
var0198	122
var0199	8
var0200	309
var0202	116
var0203	61
var0204	151
var0205	27
var0206	13
var0207	570
var0208	129
var0209	168
var0210	55
var0211	163
var0212	549
var0213	262
var0214	308
var0215	8
var0216	81
var0217	179
var0218	11
var0219	647
var0220	229
var0221	962
var0222	177
var0223	157
var0224	386
var0225	77
var0226	85
var0227	215
var0228	114
var0229	188
var0230	96
var0231	234
var0232	50
var0233	119
var0234	163
var0235	319
var0236	279
var0237	94
var0238	176
var0239	61
var0240	138
var0241	72
var0242	10
var0243	258
var0244	104
var0245	149
var0246	1039
var0247	1290
var0248	174
var0249	46
var0250	342
var0251	312
var0252	67
var0253	146
var0254	347
var0255	26
var0256	17
var0257	493
var0258	231
var0259	187
var0260	320
var0261	119
var0262	839
var0263	74
var0264	159
var0265	751
var0266	229
var0267	96
var0268	190
var0269	419
var0270	267
var0271	209
var0272	162
var0273	118
var0274	245
var0275	94
var0276	289
var0277	15
var0278	352
var0279	45
var0280	226
var0281	95
var0282	253
var0283	672
var0284	37
var0285	406
var0286	219
var0287	2
var0288	82
var0289	141
var0290	73
var0291	142
var0292	804
var0293	165
var0294	22
var0295	21
var0296	89
var0297	174
var0298	163
var0299	331
var0300	46
var0301	37
var0302	178
var0303	72
var0304	121
var0305	153
var0306	209
var0307	424
var0308	157
var0309	31
var0310	39
var0311	176
var0312	94
var0313	140
var0314	111
var0315	166
var0316	329
var0317	199
var0318	12
var0319	40
var0320	272
var0321	172
var0322	109
var0323	86
var0324	140
var0325	659
var0326	49
var0327	1514
var0328	326
var0329	274
var0330	60
var0331	69
var0332	821
var0333	5
var0334	187
var0335	222
var0336	485
var0337	574
var0338	49
var0339	226
var0340	1464
var0341	55
var0342	400
var0343	41
var0344	34
var0345	59
var0346	28
var0347	19
var0348	642
var0349	771
var0350	240
var0351	100
var0352	38
var0353	299
var0354	411
var0355	34
var0356	204
var0357	625
var0358	210
var0359	63
var0360	110
var0361	464
var0362	367
var0363	504
var0364	109
var0365	41
var0366	519
var0367	197
var0368	96
var0369	51
var0370	353
var0371	93
var0372	496
var0373	208
var0374	49
var0375	32
var0376	94
var0377	168
var0378	30
var0379	1424
var0380	254
var0381	51
var0382	30
var0383	274
var0384	297
var0385	151
var0386	234
var0387	272
var0388	368
var0389	305
var0390	456
var0391	12
var0392	51
var0393	132
var0394	87
var0395	9
var0396	240
var0397	397
var0398	102
var0399	116
var0400	19
var0401	524
var0402	90
var0403	118
var0404	165
var0405	218
var0406	121
var0407	68
var0408	506
var0409	111
var0410	548
var0411	39
var0412	111
var0413	128
var0414	15
var0415	292
var0416	986
var0417	141
var0418	79
var0419	213
var0420	195
var0421	79
var0422	184
var0423	59
var0424	273
var0425	279
var0426	11
var0427	61
var0428	93
var0429	324
var0430	418
var0431	74
var0432	43
var0433	159
var0434	251
var0436	76
var0437	130
var0438	19
var0439	282
var0440	1209
var0441	377
var0442	312
var0443	346
var0444	618
var0445	93
var0446	142
var0447	338
var0448	78
var0449	132
var0450	76
var0451	13
var0452	132
var0453	289
var0454	33
var0455	134
var0456	72
var0457	659
var0458	72
var0459	315
var0460	109
var0461	153
var0462	197
var0463	138
var0464	73
var0465	45
var0466	79
var0467	20
var0468	329
var0469	44
var0470	498
var0471	579
var0472	425
var0473	472
var0474	178
var0475	195
var0476	328
var0477	17
var0478	238
var0479	607
