	count
_wt	23534
var0001	467
var0002	158
var0003	141
var0004	78
var0005	266
var0006	221
var0007	299
var0008	86
var0009	207
var0010	235
var0011	52
var0012	119
var0013	176
var0014	141
var0015	271
var0016	239
var0017	262
var0018	70
var0019	80
var0020	85
var0021	94
var0022	90
var0023	76
var0024	146
var0025	81
var0026	169
var0027	322
var0028	153
var0029	20
var0030	134
var0031	189
var0032	51
var0033	63
var0034	145
var0035	21200
var0036	182
var0037	664
var0038	40
var0039	138
var0040	264
var0041	88
var0042	171
var0043	105
var0044	310
var0045	51
var0046	54
var0047	90
var0048	274
var0049	326
var0050	147
var0051	107
var0052	195
var0053	195
var0054	306
var0055	272
var0056	3306
var0057	92
var0058	79
var0059	269
var0060	98
var0061	243
var0062	248
var0063	58
var0064	57
var0065	191
var0066	164
var0067	142
var0068	196
var0069	36
var0070	253
var0071	15
var0072	170
var0073	211
var0074	111
var0075	225
var0076	180
var0077	184
var0078	104
var0079	113
var0080	42
var0081	63
var0082	169
var0083	147
var0084	320
var0085	505
var0086	84
var0087	56
var0088	178
var0089	47
var0090	355
var0091	120
var0092	81
var0093	166
var0094	60
var0095	249
var0096	219
var0097	59
var0098	104
var0099	126
var0100	64
var0101	155
var0102	183
var0103	100
var0104	308
var0105	41
var0106	161
var0107	169
var0108	194
var0109	96
var0110	31
var0111	255
var0112	303
var0113	252
var0114	157
var0115	253
var0116	85
var0117	170
var0118	597
var0119	158
var0120	134
var0121	125
var0122	292
var0123	165
var0124	485
var0125	136
var0126	88
var0127	107
var0128	471
var0129	149
var0130	224
var0131	250
var0132	131
var0133	103
var0134	34
var0135	158
var0136	181
var0137	246
var0138	248
var0139	339
var0140	157
var0141	274
var0142	452
var0143	201
var0144	92
var0145	114
var0146	95
var0147	335
var0148	46
var0149	53
var0150	96
var0151	104
var0152	236
var0153	94
var0154	158
var0155	75
var0156	149
var0157	130
var0158	72
var0159	91
var0160	17
var0161	159
var0162	140
var0163	188
var0164	110
var0165	83
var0166	84
var0167	137
var0168	198
var0169	181
var0170	169
var0171	553
var0172	400
var0173	447
var0174	130
var0175	155
var0176	38
var0177	86
var0178	168
var0179	75
var0180	111
var0181	142
var0182	187
var0183	61
var0184	172
var0185	125
var0186	109
var0187	306
var0188	142
var0189	244
var0190	163
var0191	237
var0192	185
var0193	44
var0194	69
var0195	82
var0196	204
var0197	51
var0198	183
var0199	18
var0200	283
var0201	7
var0202	188
var0203	123
var0204	163
var0205	87
var0206	26
var0207	272
var0208	164
var0209	193
var0210	123
var0211	180
var0212	318
var0213	147
var0214	199
var0215	39
var0216	102
var0217	169
var0218	44
var0219	544
var0220	239
var0221	449
var0222	172
var0223	107
var0224	296
var0225	86
var0226	112
var0227	214
var0228	121
var0229	234
var0230	120
var0231	277
var0232	85
var0233	159
var0234	230
var0235	317
var0236	259
