	count
_wt	26332
var0001	387
var0002	68
var0003	137
var0004	14
var0005	345
var0006	183
var0007	434
var0008	30
var0009	199
var0010	607
var0011	25
var0012	63
var0013	293
var0014	149
var0015	303
var0016	564
var0017	293
var0018	40
var0019	24
var0020	35
var0021	27
var0022	41
var0023	18
var0024	158
var0025	47
var0026	212
var0027	391
var0028	152
var0029	6
var0030	97
var0031	109
var0032	10
var0033	34
var0034	126
var0035	855
var0036	215
var0037	2551
var0038	4
var0039	111
var0040	282
var0041	36
var0042	168
var0043	85
var0044	351
var0045	16
var0046	9
var0047	38
var0048	402
var0049	406
var0050	32
var0051	37
var0052	148
var0053	75
var0054	376
var0055	218
var0056	12
var0057	33
var0058	22
var0059	410
var0060	173
var0061	375
var0062	441
var0063	17
var0064	22
var0065	139
var0066	190
var0067	123
var0068	128
var0069	28
var0070	239
var0071	18
var0072	171
var0073	319
var0074	91
var0075	357
var0076	186
var0077	160
var0078	112
var0079	32
var0080	9
var0081	10
var0082	213
var0083	255
var0084	494
var0085	638
var0086	19
var0087	7
var0088	327
var0089	36
var0090	360
var0091	26
var0092	23
var0093	136
var0094	8
var0095	367
var0096	320
var0097	22
var0098	67
var0099	189
var0100	36
var0101	131
var0102	141
var0103	27
var0104	477
var0105	10
var0106	125
var0107	39
var0108	361
var0109	22
var0110	1
var0111	339
var0112	337
var0113	422
var0114	109
var0115	631
var0116	48
var0117	152
var0118	1623
var0119	177
var0120	73
var0121	148
var0122	245
var0123	105
var0124	1439
var0125	124
var0126	41
var0127	49
var0128	959
var0129	55
var0130	123
var0131	368
var0132	175
var0133	22
var0134	11
var0135	108
var0136	107
var0137	230
var0138	210
var0139	405
var0140	99
var0141	169
var0142	543
var0143	207
var0144	57
var0145	49
var0146	24
var0147	467
var0148	23
var0149	10
var0150	74
var0151	21
var0152	60
var0153	26
var0154	181
var0155	30
var0156	124
var0157	186
var0158	17
var0159	63
var0160	4
var0161	116
var0162	57
var0163	180
var0164	83
var0165	31
var0166	19
var0167	130
var0168	170
var0169	127
var0170	122
var0171	845
var0172	821
var0173	1417
var0174	46
var0175	112
var0176	15
var0177	19
var0178	104
var0179	33
var0180	36
var0181	47
var0182	187
var0183	7
var0184	117
var0185	42
var0186	44
var0187	319
var0188	18
var0189	271
var0190	57
var0191	495
var0192	82
var0193	1
var0194	32
var0195	36
var0196	95
var0197	7
var0198	126
var0199	2
var0200	296
var0202	54
var0203	29
var0204	121
var0205	12
var0206	6
var0207	603
var0208	73
var0209	129
var0210	39
var0211	160
var0212	717
var0213	310
var0214	295
var0215	5
var0216	53
var0217	128
var0219	738
var0220	176
var0221	1303
var0222	121
var0223	176
var0224	342
var0225	49
