	count
_wt	25509
var0001	130
var0002	121
var0003	133
var0004	42
var0005	345
var0006	118
var0007	266
var0008	62
var0009	133
var0010	490
var0011	78
var0012	82
var0013	334
var0014	285
var0015	312
var0016	277
var0017	208
var0018	56
var0019	21
var0020	159
var0021	44
var0022	53
var0023	66
var0024	156
var0025	44
var0026	207
var0027	131
var0028	191
var0029	17
var0030	60
var0031	51
var0032	27
var0033	140
var0034	88
var0035	578
var0036	174
var0037	678
var0038	68
var0039	167
var0040	268
var0041	123
var0042	402
var0043	85
var0044	298
var0045	104
var0046	24
var0047	72
var0048	284
var0049	211
var0050	17
var0051	124
var0052	148
var0053	100
var0054	221
var0055	153
var0056	24
var0057	111
var0058	97
var0059	281
var0060	305
var0061	161
var0062	545
var0063	58
var0064	90
var0065	308
var0066	189
var0067	143
var0068	63
var0069	102
var0070	174
var0071	208
var0072	233
var0073	594
var0074	170
var0075	392
var0076	135
var0077	85
var0078	157
var0079	52
var0080	55
var0081	19
var0082	219
var0083	241
var0084	154
var0085	447
var0086	84
var0087	16
var0088	323
var0089	50
var0090	308
var0091	61
var0092	48
var0093	63
var0094	13
var0095	459
var0096	326
var0097	136
var0098	149
var0099	297
var0100	118
var0101	137
var0102	101
var0103	30
var0104	256
var0105	20
var0106	431
var0107	63
var0108	411
var0109	26
var0110	48
var0111	308
var0112	190
var0113	232
var0114	89
var0115	363
var0116	127
var0117	217
var0118	495
var0119	287
var0120	92
var0121	216
var0122	204
var0123	180
var0124	322
var0125	165
var0126	113
var0127	160
var0128	163
var0129	151
var0130	73
var0131	293
var0132	458
var0133	55
var0134	29
var0135	274
var0136	144
var0137	40
var0138	184
var0139	25
var0140	70
var0141	114
var0142	344
var0143	371
var0144	44
var0145	117
var0146	50
var0147	217
var0148	82
var0149	62
var0150	195
var0151	37
var0152	39
var0153	42
var0154	244
var0155	105
var0156	103
var0157	346
var0158	85
var0159	153
var0160	19
var0161	86
var0162	44
var0163	117
var0164	216
var0165	61
var0166	36
var0167	188
var0168	412
var0169	99
var0170	144
var0171	368
var0172	191
var0173	1882
var0174	55
var0175	148
var0176	79
var0177	59
var0178	263
var0179	96
var0180	104
var0181	134
var0182	187
var0183	15
var0184	46
var0185	76
var0186	49
var0187	114
var0188	79
var0189	172
var0190	93
var0191	227
var0192	168
var0193	6
var0194	157
var0195	100
var0196	78
var0197	20
var0198	325
var0199	16
var0200	156
var0201	2
var0202	70
var0203	79
var0204	275
var0205	32
var0206	43
var0207	354
var0208	119
var0209	242
var0210	170
var0211	122
var0212	584
var0213	852
var0214	394
var0215	33
var0216	67
var0217	139
var0218	47
var0219	214
var0220	209
var0221	919
var0222	96
var0223	241
var0224	195
var0225	68
var0226	137
var0227	157
var0228	162
var0229	55
var0230	222
var0231	260
var0232	78
var0233	183
var0234	30
var0235	169
var0236	121
var0237	108
var0238	101
var0239	111
var0240	223
var0241	86
var0242	50
var0243	90
var0244	162
var0245	129
var0246	524
var0247	1762
var0248	182
var0249	171
var0250	165
var0251	124
var0252	61
