	count
_wt	25916
var0001	187
var0002	243
var0003	84
var0004	86
var0005	71
var0006	259
var0007	172
var0008	53
var0009	83
var0010	141
var0011	94
var0012	23
var0013	59
var0014	176
var0015	59
var0016	169
var0017	213
var0018	168
var0019	93
var0020	532
var0021	526
var0022	359
var0023	28
var0024	142
var0025	15
var0026	205
var0027	54
var0028	71
var0029	18
var0030	199
var0031	132
var0032	79
var0033	109
var0034	71
var0035	67
var0036	24
var0037	31
var0038	433
var0039	247
var0040	182
var0041	196
var0042	50
var0043	161
var0044	229
var0045	75
var0046	389
var0047	205
var0048	248
var0049	188
var0050	113
var0051	897
var0052	203
var0053	1111
var0054	939
var0055	444
var0056	41
var0057	32
var0058	35
var0059	111
var0060	279
var0061	296
var0062	108
var0063	197
var0064	133
var0065	230
var0066	34
var0067	124
var0068	117
var0069	329
var0070	11
var0071	49
var0072	136
var0073	297
var0074	185
var0075	69
var0076	85
var0077	21
var0078	53
var0079	16
var0080	604
var0081	56
var0082	34
var0083	265
var0084	51
var0085	97
var0086	20
var0087	432
var0088	136
var0089	79
var0090	233
var0091	522
var0092	84
var0093	108
var0094	133
var0095	222
var0096	205
var0097	274
var0098	123
var0099	349
var0100	95
var0101	131
var0102	67
var0103	36
var0104	31
var0105	63
var0106	181
var0107	150
var0108	118
var0109	125
var0110	56
var0111	24
var0112	25
var0113	56
var0114	140
var0115	29
var0116	228
var0117	168
var0118	56
var0119	166
var0120	158
var0121	337
var0122	153
var0123	105
var0124	344
var0125	74
var0126	341
var0127	125
var0128	41
var0129	1047
var0130	722
var0131	52
var0132	382
var0133	722
var0134	98
var0135	65
var0136	28
var0137	23
var0138	195
var0139	136
var0140	49
var0141	263
var0142	209
var0143	80
var0144	93
var0145	123
var0146	80
var0147	15
var0148	71
var0149	263
var0150	81
var0151	19
var0152	113
var0153	493
var0154	84
var0155	77
var0156	147
var0157	110
var0158	291
var0159	57
var0160	213
var0161	49
var0162	211
var0163	845
var0164	557
var0165	49
var0166	276
var0167	217
var0168	18
var0169	44
var0170	323
var0171	227
var0172	371
var0173	343
var0174	31
var0175	19
var0176	9
var0177	179
var0178	59
var0179	163
var0180	57
var0181	502
var0182	205
var0183	1463
var0184	141
var0185	49
var0186	945
var0187	49
var0188	314
var0189	236
var0190	1358
var0191	180
var0192	161
var0193	21
