	count
_wt	20341
var0001	146
var0002	248
var0003	275
var0004	184
var0005	260
var0006	173
var0007	380
var0008	200
var0009	78
var0010	162
var0011	206
var0012	296
var0013	303
var0014	296
var0015	167
var0016	118
var0017	153
var0018	241
var0019	196
var0020	156
var0021	158
var0022	122
var0023	183
var0024	341
var0025	124
var0026	72
var0027	142
var0028	214
var0029	166
var0030	109
var0031	222
var0032	261
var0033	480
var0034	204
var0035	181
var0036	159
var0037	145
var0038	116
var0039	288
var0040	183
var0041	126
var0042	116
var0043	229
var0044	354
var0045	429
var0046	183
var0047	280
var0048	136
var0049	131
var0050	233
var0051	139
var0052	136
var0053	298
var0054	244
var0055	179
var0056	244
var0057	179
var0058	238
var0059	217
var0060	89
var0061	107
var0062	193
var0063	159
var0064	142
var0065	159
var0066	236
var0067	313
var0068	188
var0069	245
var0070	706
var0071	144
var0072	115
var0073	345
var0074	143
var0075	295
var0076	164
var0077	103
var0078	277
var0079	179
var0080	238
var0081	321
var0082	92
var0083	116
var0084	132
var0085	174
var0086	157
var0087	215
var0088	128
var0089	286
var0090	130
var0091	274
var0092	214
var0093	98
var0094	197
var0095	189
var0096	141
var0097	351
var0098	230
var0099	250
var0100	121
var0101	226
var0102	162
var0103	99
var0104	139
var0105	147
var0106	141
var0107	199
var0108	258
var0109	96
var0110	166
var0111	298
var0112	131
var0113	142
var0114	54
var0115	158
var0116	211
var0117	202
var0118	185
var0119	339
var0120	172
var0121	400
var0122	181
var0123	261
var0124	196
var0125	178
var0126	236
var0127	294
var0128	128
var0129	115
var0130	239
var0131	125
var0132	281
var0133	148
var0134	101
var0135	198
var0136	185
var0137	237
var0138	128
var0139	149
var0140	318
var0141	149
var0142	221
var0143	345
var0144	293
var0145	152
var0146	106
var0147	330
var0148	247
var0149	67
var0150	265
var0151	212
var0152	116
var0153	209
var0154	111
var0155	180
var0156	251
var0157	360
var0158	170
var0159	143
var0160	126
var0161	191
var0162	201
var0163	181
var0164	235
var0165	267
var0166	122
var0167	400
var0168	156
var0169	136
var0170	209
var0171	112
var0172	242
var0173	171
var0174	333
var0175	185
var0176	213
var0177	173
var0178	261
var0179	373
var0180	206
var0181	300
var0182	208
var0183	289
var0184	228
var0185	200
var0186	165
var0187	131
var0188	102
var0189	131
var0190	109
var0191	149
var0192	150
var0193	163
var0194	158
var0195	337
var0196	222
var0197	243
var0198	300
var0199	205
var0200	179
var0201	134
var0202	178
var0203	159
var0204	231
var0205	235
var0206	123
var0207	105
var0208	187
var0209	143
var0210	120
var0211	180
var0212	117
var0213	179
var0214	61
var0215	88
var0216	172
var0217	340
var0218	192
var0219	224
var0220	114
var0221	134
var0222	131
var0223	145
var0224	228
var0225	224
var0226	174
var0227	186
var0228	247
var0229	208
var0230	122
var0231	253
var0232	292
var0233	167
var0234	121
var0235	184
var0236	183
var0237	208
var0238	231
var0239	151
var0240	186
var0241	135
var0242	178
var0243	140
var0244	164
var0245	183
var0246	73
var0247	144
var0248	214
var0249	168
var0250	249
var0251	156
var0252	102
var0253	291
var0254	334
var0255	214
var0256	136
var0257	273
var0258	146
var0259	206
var0260	191
var0261	156
var0262	151
var0263	225
var0264	195
var0265	135
var0266	119
var0267	106
var0268	105
var0269	163
var0270	139
var0271	268
var0272	76
var0273	112
var0274	105
var0275	290
var0276	115
var0277	211
var0278	132
var0279	153
var0280	215
var0281	145
var0282	172
var0283	362
var0284	176
var0285	98
var0286	203
var0287	306
var0288	211
var0289	250
var0290	127
var0291	295
var0292	166
var0293	196
var0294	173
var0295	195
var0296	169
var0297	142
var0298	156
var0299	303
var0300	260
var0301	124
var0302	276
var0303	217
var0304	121
var0305	92
var0306	138
var0307	202
var0308	181
var0309	172
var0310	141
var0311	128
var0312	233
var0313	258
var0314	178
var0315	153
var0316	157
var0317	130
var0318	107
var0319	172
var0320	303
var0321	226
var0322	373
var0323	164
var0324	108
var0325	133
var0326	137
var0327	169
var0328	251
var0329	228
var0330	215
var0331	171
var0332	217
var0333	113
var0334	68
var0335	207
var0336	313
var0337	288
var0338	120
var0339	230
var0340	142
var0341	157
var0342	188
var0343	144
var0344	378
var0345	119
var0346	290
var0347	216
var0348	153
var0349	251
var0350	145
var0351	158
var0352	186
var0353	192
var0354	129
var0355	113
var0356	194
var0357	233
var0358	215
var0359	144
var0360	182
var0361	137
var0362	147
var0363	125
var0364	181
var0365	214
var0366	132
var0367	182
var0368	168
var0369	263
var0370	205
var0371	146
var0372	344
var0373	130
var0374	414
var0375	357
var0376	109
var0377	307
var0378	144
var0379	160
var0380	130
var0381	119
var0382	212
var0383	191
var0384	66
var0385	84
var0386	123
var0387	188
var0388	100
var0389	114
var0390	203
var0391	220
var0392	303
var0393	176
var0394	146
var0395	322
var0396	146
var0397	295
var0398	89
var0399	190
var0400	119
var0401	182
var0402	102
var0403	224
var0404	323
var0405	133
var0406	240
var0407	134
var0408	153
var0409	134
var0410	157
var0411	115
var0412	113
var0413	249
var0414	125
var0415	128
var0416	93
var0417	78
var0418	82
var0419	216
var0420	135
var0421	113
var0422	172
var0423	309
var0424	192
var0425	200
var0426	151
var0427	132
var0428	179
var0429	216
var0430	153
var0431	353
var0432	586
var0433	80
var0434	132
var0435	289
var0436	234
var0437	220
var0438	170
var0439	136
var0440	115
var0441	98
var0442	140
var0443	166
var0444	222
var0445	359
var0446	155
var0447	414
var0448	137
var0449	266
var0450	321
var0451	235
var0452	120
var0453	339
var0454	320
var0455	273
var0456	298
var0457	366
var0458	185
var0459	186
var0460	160
var0461	149
var0462	195
var0463	140
var0464	111
var0465	98
var0466	96
var0467	167
var0468	180
var0469	255
var0470	171
var0471	227
var0472	236
var0473	98
var0474	198
var0475	111
var0476	191
var0477	232
var0478	150
var0479	279
var0480	191
var0481	162
var0482	222
var0483	191
var0484	114
var0485	111
var0486	93
var0487	370
var0488	249
var0489	163
var0490	87
var0491	273
var0492	136
var0493	119
var0494	100
var0495	149
var0496	86
var0497	149
var0498	222
var0499	178
var0500	128
var0501	236
var0502	151
var0503	67
var0504	110
var0505	249
var0506	457
var0507	229
var0508	170
var0509	500
var0510	187
var0511	134
var0512	150
var0513	98
var0514	234
var0515	278
var0516	275
var0517	233
var0518	263
var0519	510
var0520	154
var0521	353
var0522	211
var0523	270
var0524	119
var0525	120
var0526	241
var0527	369
var0528	141
var0529	178
var0530	175
var0531	299
var0532	197
var0533	145
var0534	166
var0535	122
var0536	110
var0537	324
var0538	330
var0539	105
var0540	408
var0541	291
var0542	103
var0543	170
var0544	131
var0545	152
var0546	246
var0547	157
var0548	123
var0549	108
var0550	112
var0551	374
var0552	198
var0553	205
var0554	132
var0555	72
var0556	225
var0557	107
var0558	199
var0559	167
var0560	185
var0561	154
var0562	244
var0563	274
var0564	128
var0565	182
var0566	151
var0567	189
var0568	105
var0569	118
var0570	212
var0571	155
var0572	132
var0573	274
var0574	116
var0575	146
var0576	258
var0577	203
var0578	285
var0579	73
var0580	118
var0581	276
var0582	162
var0583	187
var0584	106
var0585	351
var0586	292
var0587	209
var0588	130
var0589	175
var0590	141
var0591	208
var0592	227
var0593	262
var0594	215
var0595	219
var0596	227
var0597	105
var0598	208
var0599	244
var0600	250
var0601	225
var0602	125
var0603	123
var0604	160
var0605	276
var0606	170
var0607	225
var0608	81
var0609	146
var0610	116
var0611	160
var0612	343
var0613	162
var0614	119
var0615	325
var0616	219
var0617	222
var0618	283
var0619	185
var0620	112
var0621	148
var0622	179
var0623	171
var0624	288
var0625	191
var0626	187
var0627	138
var0628	123
var0629	157
var0630	317
var0631	149
var0632	206
var0633	247
var0634	253
var0635	368
var0636	184
var0637	135
var0638	199
var0639	115
var0640	318
var0641	184
var0642	129
var0643	92
var0644	100
var0645	262
var0646	128
var0647	257
var0648	266
var0649	178
var0650	212
var0651	170
var0652	318
var0653	117
var0654	309
var0655	228
var0656	177
var0657	359
var0658	229
var0659	200
var0660	87
var0661	239
var0662	336
var0663	231
var0664	134
var0665	280
var0666	146
var0667	268
var0668	202
var0669	305
var0670	303
var0671	118
var0672	153
var0673	257
var0674	149
var0675	154
var0676	79
var0677	179
var0678	161
var0679	65
var0680	270
var0681	166
var0682	125
var0683	145
var0684	202
var0685	288
var0686	224
var0687	219
var0688	295
var0689	104
var0690	157
var0691	167
var0692	219
var0693	173
var0694	247
var0695	303
var0696	421
var0697	196
var0698	212
var0699	425
var0700	116
var0701	114
var0702	143
var0703	220
var0704	202
var0705	187
var0706	107
var0707	235
var0708	181
var0709	75
var0710	335
var0711	258
var0712	186
var0713	156
var0714	177
var0715	157
var0716	208
var0717	162
var0718	186
var0719	227
var0720	137
var0721	194
var0722	378
var0723	213
var0724	152
var0725	347
var0726	305
var0727	87
var0728	176
var0729	167
var0730	288
var0731	223
var0732	186
var0733	159
var0734	172
var0735	242
var0736	158
var0737	289
var0738	187
var0739	143
var0740	285
var0741	242
var0742	151
var0743	157
var0744	134
var0745	229
var0746	260
var0747	191
var0748	202
var0749	169
var0750	206
var0751	194
var0752	205
var0753	208
var0754	452
var0755	128
var0756	180
var0757	248
var0758	201
var0759	225
var0760	382
var0761	136
var0762	262
var0763	96
var0764	253
var0765	156
var0766	108
var0767	251
var0768	292
var0769	79
var0770	164
var0771	163
var0772	323
var0773	115
var0774	329
var0775	222
var0776	86
var0777	391
var0778	102
var0779	112
var0780	158
var0781	369
var0782	141
var0783	145
var0784	112
var0785	167
var0786	130
var0787	168
var0788	168
var0789	115
var0790	172
var0791	79
var0792	273
var0793	239
var0794	217
var0795	129
var0796	116
var0797	185
var0798	148
var0799	155
var0800	212
var0801	142
var0802	182
var0803	492
var0804	118
var0805	231
var0806	155
var0807	285
var0808	202
var0809	244
var0810	281
var0811	50
var0812	135
var0813	253
var0814	165
var0815	331
var0816	329
var0817	103
var0818	113
var0819	143
var0820	274
var0821	129
var0822	259
var0823	376
var0824	225
var0825	206
var0826	245
var0827	213
var0828	316
var0829	206
var0830	266
var0831	207
var0832	389
var0833	132
var0834	126
var0835	133
var0836	127
var0837	222
var0838	287
var0839	122
var0840	170
var0841	117
var0842	219
var0843	168
var0844	191
var0845	222
var0846	64
var0847	120
var0848	418
var0849	280
var0850	316
var0851	146
var0852	134
var0853	279
var0854	117
var0855	265
var0856	272
var0857	88
var0858	483
var0859	216
var0860	250
var0861	316
var0862	223
var0863	371
var0864	208
var0865	303
var0866	263
var0867	203
var0868	273
var0869	204
var0870	247
var0871	168
var0872	212
var0873	364
var0874	236
var0875	104
var0876	116
var0877	267
var0878	117
var0879	119
var0880	250
var0881	177
var0882	258
var0883	199
var0884	277
var0885	229
var0886	102
var0887	160
var0888	54
var0889	220
var0890	157
var0891	138
var0892	45
var0893	229
var0894	301
var0895	82
var0896	361
var0897	182
var0898	203
var0899	218
var0900	79
var0901	157
var0902	252
var0903	152
var0904	77
var0905	243
var0906	157
var0907	347
var0908	195
var0909	282
var0910	261
var0911	403
var0912	211
var0913	101
var0914	171
var0915	217
var0916	115
var0917	251
var0918	265
var0919	268
var0920	301
var0921	220
var0922	148
var0923	193
var0924	253
var0925	234
var0926	323
var0927	215
var0928	194
var0929	154
var0930	73
var0931	124
var0932	141
var0933	271
var0934	270
var0935	178
var0936	168
var0937	407
var0938	278
var0939	232
var0940	258
var0941	221
var0942	133
var0943	187
var0944	85
var0945	143
var0946	149
var0947	134
var0948	261
var0949	74
var0950	424
var0951	131
var0952	139
var0953	147
var0954	237
var0955	256
var0956	139
var0957	123
var0958	346
var0959	113
var0960	308
var0961	156
var0962	155
var0963	322
var0964	223
var0965	254
var0966	93
var0967	137
var0968	185
var0969	129
var0970	75
var0971	137
var0972	175
var0973	164
var0974	81
var0975	79
var0976	110
var0977	96
var0978	158
var0979	258
var0980	367
var0981	177
var0982	157
var0983	121
var0984	210
var0985	219
var0986	67
var0987	195
var0988	120
var0989	82
var0990	152
var0991	204
var0992	206
var0993	104
var0994	187
var0995	171
var0996	291
var0997	417
var0998	159
var0999	293
var1000	198
var1001	202
var1002	184
var1003	193
var1004	152
var1005	206
var1006	122
var1007	189
var1008	184
var1009	399
var1010	129
var1011	117
var1012	161
var1013	222
var1014	90
var1015	105
var1016	254
var1017	132
var1018	176
var1019	211
var1020	185
var1021	134
var1022	193
var1023	229
var1024	184
var1025	195
var1026	134
var1027	117
var1028	168
var1029	233
var1030	144
var1031	219
var1032	166
var1033	167
var1034	156
var1035	115
var1036	312
var1037	169
var1038	520
var1039	182
var1040	132
var1041	173
var1042	185
var1043	131
var1044	213
var1045	166
var1046	265
var1047	214
var1048	133
var1049	167
var1050	120
var1051	162
var1052	259
var1053	178
var1054	97
var1055	268
var1056	165
var1057	131
var1058	280
var1059	161
var1060	175
var1061	225
var1062	164
var1063	237
var1064	212
var1065	101
var1066	226
var1067	131
var1068	168
var1069	153
var1070	99
var1071	184
var1072	230
var1073	176
var1074	421
var1075	241
var1076	214
var1077	178
var1078	114
var1079	186
var1080	145
var1081	228
var1082	123
var1083	266
var1084	318
var1085	251
var1086	333
var1087	231
var1088	335
var1089	205
var1090	170
var1091	143
var1092	156
var1093	118
var1094	73
var1095	181
var1096	166
var1097	225
var1098	145
var1099	135
var1100	165
var1101	212
var1102	228
var1103	177
var1104	173
var1105	126
var1106	85
var1107	173
var1108	186
var1109	217
var1110	245
var1111	217
var1112	205
var1113	262
var1114	88
var1115	158
var1116	300
var1117	240
var1118	302
var1119	151
var1120	139
var1121	119
var1122	176
var1123	295
var1124	209
var1125	142
var1126	160
var1127	128
var1128	197
var1129	184
var1130	265
var1131	126
var1132	207
var1133	141
var1134	118
var1135	148
var1136	120
var1137	174
var1138	144
var1139	123
var1140	435
var1141	107
var1142	87
var1143	223
var1144	261
var1145	202
var1146	268
var1147	314
var1148	123
var1149	223
var1150	267
var1151	200
var1152	158
var1153	383
var1154	166
var1155	98
var1156	242
var1157	204
var1158	113
var1159	112
var1160	197
var1161	198
var1162	170
var1163	138
var1164	398
var1165	493
var1166	190
var1167	268
var1168	389
var1169	239
var1170	135
var1171	80
var1172	258
var1173	217
var1174	136
var1175	339
var1176	210
var1177	211
var1178	237
var1179	209
var1180	256
var1181	260
var1182	188
var1183	214
var1184	157
var1185	156
var1186	136
var1187	107
var1188	240
var1189	226
var1190	132
var1191	114
var1192	129
var1193	134
var1194	433
var1195	319
var1196	303
var1197	130
var1198	244
var1199	276
var1200	75
var1201	336
var1202	318
var1203	327
var1204	158
var1205	78
var1206	198
