	count
_wt	24998
var0001	915
var0002	196
var0003	136
var0004	76
var0005	152
var0006	239
var0007	189
var0008	150
var0009	121
var0010	276
var0011	60
var0012	38
var0013	94
var0014	99
var0015	193
var0016	100
var0017	112
var0018	191
var0019	113
var0020	538
var0021	263
var0022	558
var0023	46
var0024	200
var0025	10
var0026	190
var0027	62
var0028	248
var0029	71
var0030	112
var0031	173
var0032	283
var0033	48
var0034	105
var0035	165
var0036	46
var0037	19
var0038	557
var0039	107
var0040	171
var0041	135
var0042	65
var0043	164
var0044	144
var0045	99
var0046	796
var0047	181
var0048	34
var0049	136
var0050	71
var0051	561
var0052	98
var0053	1012
var0054	487
var0055	819
var0056	86
var0057	244
var0058	39
var0059	173
var0060	190
var0061	849
var0062	126
var0063	262
var0064	294
var0065	312
var0066	86
var0067	218
var0068	133
var0069	533
var0070	26
var0071	41
var0072	107
var0073	354
var0074	131
var0075	148
var0076	59
var0077	23
var0078	362
var0079	12
var0080	443
var0081	42
var0082	95
var0083	159
var0084	44
var0085	139
var0086	52
var0087	346
var0088	113
var0089	96
var0090	374
var0091	437
var0092	237
var0093	142
var0094	77
var0095	258
var0096	197
var0097	235
var0098	52
var0099	444
var0100	250
var0101	127
var0102	49
var0103	83
var0104	67
var0105	136
var0106	247
var0107	173
var0108	581
var0109	111
var0110	100
var0111	40
var0112	124
var0113	23
var0114	278
var0115	75
var0116	8395
var0117	97
var0118	79
var0119	182
var0120	241
var0121	10834
var0122	84
var0123	92
var0124	179
var0125	115
var0126	239
var0127	130
var0128	199
var0129	972
var0130	629
var0131	73
var0132	182
var0133	788
var0134	122
var0135	102
var0136	53
var0137	64
var0138	51
var0139	120
var0140	65
var0141	234
var0142	321
var0143	87
var0144	98
var0145	227
var0146	189
var0147	45
var0148	141
var0149	297
var0150	107
var0151	13
var0152	51
var0153	389
var0154	107
var0155	143
var0156	308
var0157	283
var0158	174
var0159	45
var0160	192
var0161	119
var0162	234
var0163	715
var0164	332
var0165	180
var0166	523
var0167	200
var0168	68
var0169	121
var0170	176
var0171	208
var0172	156
var0173	487
var0174	78
var0175	25
var0176	33
var0177	135
var0178	142
var0179	221
var0180	49
var0181	277
var0182	336
var0183	441
var0184	131
var0185	64
var0186	597
var0187	70
var0188	193
var0189	154
var0190	622
var0191	110
var0192	151
var0193	36
var0194	165
var0195	25
var0196	250
var0197	79
var0198	64
