	count
_wt	25573
var0001	210
var0002	84
var0003	104
var0004	108
var0005	114
var0006	162
var0007	590
var0008	78
var0009	185
var0010	287
var0011	62
var0012	62
var0013	381
var0014	208
var0015	345
var0016	483
var0017	141
var0018	154
var0019	76
var0020	59
var0021	64
var0022	134
var0023	117
var0024	117
var0025	199
var0026	210
var0027	166
var0028	135
var0029	73
var0030	134
var0031	219
var0032	75
var0033	307
var0034	146
var0035	485
var0036	140
var0037	900
var0038	32
var0039	155
var0040	222
var0041	154
var0042	327
var0043	130
var0044	145
var0045	86
var0046	59
var0047	120
var0048	193
var0049	138
var0050	114
var0051	67
var0052	119
var0053	202
var0054	215
var0055	229
var0056	44
var0057	54
var0058	155
var0059	131
var0060	347
var0061	275
var0062	263
var0063	107
var0064	317
var0065	125
var0066	164
var0067	210
var0068	88
var0069	315
var0070	284
var0071	162
var0072	445
var0073	219
var0074	256
var0075	293
var0076	247
var0077	175
var0078	464
var0079	95
var0080	98
var0081	91
var0082	182
var0083	311
var0084	209
var0085	149
var0086	182
var0087	85
var0088	657
var0089	119
var0090	151
var0091	47
var0092	158
var0093	321
var0094	46
var0095	353
var0096	248
var0097	121
var0098	132
var0099	286
var0100	277
var0101	299
var0102	302
var0103	127
var0104	309
var0105	76
var0106	202
var0107	79
var0108	503
var0109	51
var0110	51
var0111	170
var0112	191
var0113	194
var0114	219
var0115	1067
var0116	327
var0117	214
var0118	313
var0119	89
var0120	145
var0121	339
var0122	596
var0123	392
var0124	671
var0125	114
var0126	146
var0127	116
var0128	318
var0129	122
var0130	222
var0131	441
var0132	179
var0133	66
var0134	157
var0135	186
var0136	141
var0137	153
var0138	251
var0139	200
var0140	192
var0141	215
var0142	215
var0143	239
var0144	133
var0145	93
var0146	93
var0147	150
var0148	102
var0149	33
var0150	257
var0151	111
var0152	87
var0153	159
var0154	460
var0155	88
var0156	206
var0157	458
var0158	114
var0159	106
var0160	55
var0161	179
var0162	207
var0163	504
var0164	213
var0165	142
var0166	91
var0167	275
var0168	259
var0169	163
var0170	261
var0171	176
var0172	463
var0173	248
var0174	188
var0175	132
var0176	165
var0177	50
var0178	163
var0179	86
var0180	97
var0181	61
var0182	245
var0183	30
var0184	215
var0185	93
var0186	66
var0187	160
var0188	73
var0189	172
var0190	136
var0191	347
var0192	211
var0193	21
var0194	133
var0195	162
var0196	306
var0197	98
var0198	185
var0199	30
var0200	406
var0201	28
var0202	158
var0203	194
var0204	226
var0205	127
var0206	47
var0207	248
var0208	246
var0209	251
var0210	55
var0211	38
var0212	566
var0213	314
var0214	130
var0215	33
var0216	106
var0217	338
var0218	59
var0219	148
var0220	93
var0221	468
var0222	489
var0223	345
var0224	224
var0225	94
var0226	114
var0227	110
var0228	253
var0229	138
var0230	112
var0231	104
var0232	67
var0233	199
var0234	215
var0235	177
var0236	145
var0237	155
var0238	172
var0239	101
var0240	113
var0241	112
var0242	61
var0243	227
var0244	249
var0245	242
var0246	361
var0247	430
var0248	157
var0249	195
var0250	195
var0251	402
var0252	98
var0253	144
var0254	370
var0255	88
var0256	59
var0257	488
var0258	296
var0259	431
var0260	529
var0261	224
var0262	359
var0263	159
var0264	290
var0265	519
var0266	181
var0267	135
var0268	119
var0269	261
var0270	259
var0271	407
var0272	323
var0273	91
var0274	314
var0275	106
var0276	325
var0277	82
var0278	830
var0279	160
var0280	227
var0281	200
var0282	246
var0283	241
var0284	252
var0285	180
var0286	183
var0287	19
var0288	107
var0289	199
var0290	111
var0291	243
var0292	137
var0293	70
var0294	121
var0295	48
var0296	59
var0297	163
var0298	120
var0299	270
var0300	48
var0301	70
var0302	136
var0303	149
var0304	282
var0305	150
var0306	157
var0307	159
var0308	220
var0309	25
var0310	62
var0311	269
var0312	205
var0313	278
var0314	191
var0315	152
var0316	129
var0317	218
var0318	111
var0319	158
var0320	264
var0321	256
var0322	190
var0323	219
var0324	168
var0325	203
var0326	104
var0327	373
var0328	183
var0329	149
var0330	61
var0331	92
var0332	364
var0333	27
var0334	267
var0335	260
var0336	264
var0337	640
var0338	171
var0339	171
var0340	202
var0341	72
var0342	141
var0343	67
var0344	94
var0345	99
var0346	52
var0347	128
var0348	382
var0349	339
var0350	242
var0351	170
var0352	31
var0353	198
var0354	548
var0355	194
var0356	198
var0357	227
var0358	351
var0359	160
var0360	327
var0361	265
var0362	123
var0363	255
var0364	255
var0365	204
var0366	406
var0367	273
var0368	172
var0369	62
var0370	133
var0371	347
var0372	312
var0373	180
var0374	180
var0375	29
var0376	268
var0377	112
var0378	54
var0379	450
var0380	399
var0381	196
var0382	257
var0383	102
var0384	343
var0385	209
var0386	452
var0387	221
var0388	247
var0389	147
var0390	495
var0391	22
var0392	101
var0393	195
var0394	251
var0395	81
var0396	312
var0397	137
var0398	262
var0399	278
var0400	30
var0401	306
var0402	197
var0403	132
var0404	148
var0405	173
var0406	183
var0407	135
var0408	181
var0409	221
var0410	324
var0411	67
var0412	242
var0413	82
var0414	44
var0415	217
var0416	324
var0417	208
var0418	228
var0419	418
var0420	303
var0421	185
var0422	122
var0423	83
var0424	163
var0425	221
var0426	79
var0427	187
var0428	160
var0429	172
var0430	262
var0431	70
var0432	67
var0433	59
var0434	78
var0435	20
var0436	190
var0437	266
var0438	102
var0439	474
var0440	447
var0441	205
var0442	199
var0443	216
var0444	86
var0445	104
var0446	174
var0447	268
var0448	121
var0449	182
var0450	110
var0451	81
var0452	85
var0453	352
var0454	77
var0455	511
var0456	234
var0457	469
var0458	59
var0459	220
var0460	204
var0461	216
var0462	218
var0463	161
var0464	74
var0465	105
var0466	126
var0467	91
var0468	302
var0469	135
var0470	556
var0471	437
var0472	638
var0473	318
var0474	121
var0475	174
var0476	240
var0477	41
var0478	317
var0479	158
var0480	377
var0481	550
var0482	244
var0483	421
var0484	210
var0485	176
var0486	98
var0487	128
var0488	281
var0489	160
var0490	177
var0491	191
var0492	320
var0493	112
var0494	204
var0495	269
var0496	180
var0497	127
var0498	369
var0499	421
var0500	314
var0501	68
var0502	94
var0503	672
var0504	219
var0505	46
var0506	103
var0507	206
var0508	99
var0509	84
var0510	158
var0511	51
var0512	225
var0513	253
var0514	221
var0515	120
var0516	37
var0517	177
var0518	245
var0519	163
var0520	332
var0521	181
var0522	56
var0523	223
var0524	226
var0525	136
var0526	111
var0527	268
var0528	259
var0529	97
var0530	197
var0531	31
var0532	69
var0533	159
var0534	174
var0535	470
var0536	146
var0537	178
var0538	312
var0539	187
var0540	116
var0541	303
var0542	196
var0543	446
var0544	55
var0545	23
var0546	157
var0547	92
var0548	82
var0549	7
var0550	268
var0551	94
var0552	125
var0553	275
var0554	157
var0555	158
var0556	279
var0557	248
var0558	230
var0559	586
var0560	144
var0561	91
var0562	157
var0563	129
var0564	135
var0565	280
var0566	190
var0567	162
var0568	188
var0569	77
var0570	406
var0571	109
var0572	339
var0573	73
var0574	101
var0575	144
var0576	151
var0577	192
var0578	59
var0579	173
var0580	316
var0581	178
var0582	44
var0583	282
var0584	89
var0585	173
var0586	96
var0587	138
var0588	250
var0589	212
var0590	392
var0591	102
var0592	148
var0593	152
var0594	108
var0595	175
var0596	35
var0597	181
var0598	84
var0599	122
var0600	174
var0601	313
var0602	216
var0603	113
var0604	125
var0605	99
var0606	134
var0607	100
var0608	27
var0609	396
var0610	264
var0611	102
var0612	119
var0613	359
var0614	365
var0615	98
var0616	175
var0617	96
var0618	610
var0619	56
var0620	144
var0621	113
var0622	176
var0623	304
var0624	276
var0625	84
var0626	274
var0627	246
var0628	174
var0629	578
var0630	145
var0631	628
var0632	152
var0633	343
var0634	146
var0635	157
var0636	421
var0637	37
var0638	126
var0639	246
var0640	297
var0641	54
var0642	157
var0643	268
var0644	33
var0645	165
var0646	154
var0647	317
var0648	629
var0649	244
var0650	517
var0651	47
var0652	238
var0653	84
var0654	326
var0655	407
var0656	156
var0657	119
var0658	130
var0659	297
var0660	58
var0661	287
var0662	172
var0663	198
var0664	167
var0665	470
var0666	170
var0667	297
var0668	141
var0669	360
var0670	256
var0671	40
var0672	189
var0673	211
var0674	55
var0675	325
var0676	292
var0677	369
var0678	121
var0679	144
var0680	621
var0681	275
var0682	184
var0683	51
var0684	100
var0685	142
var0686	82
var0687	237
var0688	157
var0689	159
var0690	43
var0691	370
var0692	168
var0693	205
var0694	363
var0695	106
var0696	352
var0697	104
var0698	166
var0699	109
var0700	53
var0701	112
var0702	306
var0703	104
var0704	300
var0705	67
var0706	159
var0707	304
var0708	229
var0709	137
var0710	455
var0711	162
var0712	315
var0713	211
var0714	135
var0715	27
var0716	89
var0717	250
var0718	101
var0719	241
var0720	171
var0721	82
var0722	431
var0723	517
var0724	81
var0725	119
var0726	145
var0727	144
var0728	172
var0729	231
var0730	25
var0731	65
var0732	207
var0733	243
var0734	104
var0735	85
var0736	109
var0737	60
var0738	263
var0739	119
var0740	62
var0741	172
var0742	66
var0743	171
var0744	273
var0745	162
var0746	176
var0747	223
var0748	74
var0749	139
var0750	38
var0751	80
var0752	379
var0753	276
var0754	83
var0755	405
var0756	389
var0757	174
var0758	334
var0759	149
var0760	232
var0761	349
var0762	430
var0763	42
var0764	321
var0765	561
var0766	188
var0767	207
var0768	166
var0769	227
var0770	158
var0771	221
var0772	362
var0773	197
var0774	356
var0775	208
var0776	175
var0777	89
var0778	93
var0779	338
var0780	278
var0781	57
var0782	291
var0783	259
var0784	89
var0785	95
var0786	109
var0787	207
var0788	132
var0789	288
var0790	118
var0791	344
var0792	98
var0793	28
var0794	157
var0795	47
var0796	249
var0797	119
var0798	179
var0799	151
var0800	98
var0801	177
var0802	196
var0803	193
var0804	93
var0805	172
var0806	146
var0807	278
var0808	117
var0809	154
var0810	85
var0811	220
var0812	139
var0813	90
var0814	38
var0815	89
var0816	417
var0817	196
var0818	118
var0819	179
var0820	311
var0821	320
var0822	162
var0823	300
var0824	534
var0825	195
var0826	100
var0827	203
var0828	145
var0829	187
var0830	329
var0831	81
var0832	104
var0833	232
var0834	119
var0835	106
var0836	183
var0837	133
var0838	127
var0839	472
var0840	142
var0841	409
var0842	146
var0843	117
var0844	40
var0845	251
var0846	121
var0847	239
var0848	556
var0849	115
var0850	163
var0851	311
var0852	116
var0853	270
var0854	163
var0855	168
var0856	176
var0857	207
var0858	165
var0859	331
var0860	237
var0861	174
var0862	52
var0863	78
var0864	158
var0865	148
var0866	331
var0867	287
var0868	83
var0869	93
var0870	101
var0871	232
var0872	43
var0873	486
var0874	162
var0875	115
var0876	144
var0877	127
var0878	244
var0879	176
var0880	279
var0881	94
var0882	54
var0883	173
var0884	90
var0885	127
var0886	127
var0887	207
var0888	226
var0889	139
var0890	74
var0891	213
var0892	395
var0893	54
var0894	183
var0895	166
var0896	137
var0897	85
var0898	93
var0899	226
var0900	182
var0901	169
var0902	167
var0903	219
var0904	159
var0905	155
var0906	174
var0907	203
var0908	128
var0909	512
var0910	115
var0911	87
var0912	31
var0913	94
var0914	116
var0915	372
var0916	119
var0917	80
var0918	56
var0919	329
var0920	266
var0921	107
var0922	148
var0923	198
var0924	135
var0925	110
var0926	177
var0927	380
var0928	34
var0929	771
var0930	11
var0931	140
var0932	116
var0933	203
var0934	205
var0935	104
var0936	536
var0937	93
var0938	138
var0939	226
var0940	429
var0941	197
var0942	323
var0943	103
var0944	233
var0945	78
var0946	375
var0947	86
var0948	129
var0949	268
var0950	63
var0951	165
var0952	207
var0953	344
var0954	182
var0955	201
var0956	147
var0957	185
var0958	195
var0959	129
var0960	79
var0961	139
var0962	130
var0963	190
var0964	499
var0965	224
var0966	145
var0967	280
var0968	116
var0969	265
var0970	226
var0971	227
var0972	313
var0973	109
var0974	535
var0975	418
var0976	316
var0977	92
var0978	167
var0979	116
var0980	70
var0981	336
var0982	232
var0983	127
var0984	161
var0985	66
var0986	82
var0987	253
var0988	98
var0989	200
var0990	171
var0991	166
var0992	112
var0993	45
var0994	141
var0995	143
var0996	18
var0997	354
var0998	121
var0999	316
var1000	430
var1001	98
var1002	85
var1003	8
var1004	473
var1005	236
var1006	132
var1007	430
var1008	83
var1009	353
var1010	112
var1011	143
var1012	397
var1013	101
var1014	58
var1015	228
var1016	188
var1017	148
var1018	27
var1019	181
var1020	67
var1021	449
var1022	97
var1023	219
var1024	639
var1025	86
var1026	100
var1027	126
var1028	350
var1029	97
var1030	264
var1031	128
var1032	193
var1033	462
var1034	23
var1035	268
var1036	190
var1037	152
var1038	122
var1039	140
var1040	78
var1041	477
var1042	119
var1043	179
var1044	194
var1045	112
var1046	108
var1047	169
var1048	97
var1049	133
var1050	334
var1051	76
var1052	374
var1053	50
var1054	280
var1055	176
var1056	92
var1057	438
var1058	165
var1059	104
var1060	99
var1061	152
var1062	142
var1063	51
var1064	142
var1065	455
var1066	72
var1067	537
var1068	93
var1069	218
var1070	244
var1071	210
var1072	410
var1073	101
var1074	258
var1075	415
var1076	25
var1077	190
var1078	136
var1079	45
var1080	55
var1081	136
var1082	326
var1083	209
var1084	170
var1085	135
var1086	246
var1087	284
var1088	247
var1089	535
var1090	78
var1091	106
var1092	177
var1093	69
var1094	58
var1095	235
var1096	99
var1097	262
var1098	103
var1099	195
var1100	112
var1101	131
var1102	225
var1103	50
var1104	302
var1105	213
var1106	106
var1107	176
var1108	434
var1109	227
var1110	352
var1111	181
var1112	211
var1113	140
var1114	287
var1115	267
var1116	271
var1117	181
var1118	23
var1119	303
var1120	193
var1121	188
var1122	75
var1123	305
var1124	188
var1125	65
var1126	179
var1127	109
var1128	130
var1129	432
var1130	163
var1131	194
var1132	117
var1133	146
var1134	139
var1135	498
var1136	134
var1137	139
var1138	199
var1139	32
var1140	132
var1141	166
var1142	81
var1143	79
var1144	218
var1145	183
var1146	99
var1147	159
var1148	152
var1149	142
var1150	291
var1151	178
var1152	262
var1153	239
var1154	172
var1155	139
var1156	96
var1157	331
var1158	258
var1159	200
var1160	436
var1161	233
var1162	43
var1163	259
var1164	295
var1165	300
var1166	92
var1167	40
var1168	141
var1169	322
var1170	125
var1171	66
var1172	259
var1173	233
var1174	1112
var1175	126
var1176	185
var1177	207
var1178	67
var1179	89
var1180	245
var1181	105
var1182	146
var1183	173
var1184	356
var1185	129
var1186	236
var1187	98
var1188	94
var1189	189
var1190	332
var1191	134
var1192	369
var1193	79
var1194	227
var1195	51
var1196	125
var1197	486
var1198	151
var1199	183
var1200	124
var1201	244
var1202	54
var1203	139
var1204	302
var1205	271
var1206	95
var1207	95
var1208	438
var1209	183
var1210	250
var1211	248
var1212	137
var1213	99
var1214	225
var1215	64
var1216	150
var1217	169
var1218	126
var1219	106
var1220	97
var1221	131
var1222	271
var1223	253
var1224	147
var1225	22
var1226	101
var1227	237
var1228	36
var1229	62
var1230	64
var1231	276
var1232	126
var1233	390
var1234	539
var1235	568
var1236	137
var1237	150
var1238	156
var1239	182
var1240	189
var1241	247
var1242	198
var1243	215
var1244	548
var1245	155
var1246	72
var1247	174
var1248	606
var1249	139
var1250	221
var1251	299
var1252	185
var1253	225
var1254	387
var1255	119
var1256	427
var1257	164
var1258	144
var1259	52
var1260	108
var1261	84
var1262	216
var1263	122
var1264	58
var1265	78
var1266	211
var1267	240
var1268	89
var1269	104
var1270	155
var1271	608
var1272	168
var1273	67
var1274	184
var1275	387
var1276	267
var1277	268
var1278	35
var1279	119
var1280	147
var1281	105
var1282	121
var1283	76
var1284	328
var1285	319
var1286	106
var1287	42
var1288	52
var1289	298
var1290	169
var1291	331
var1292	98
var1293	251
var1294	242
var1295	522
var1296	86
var1297	457
var1298	232
var1299	121
var1300	223
var1301	265
var1302	235
var1303	212
var1304	98
var1305	126
var1306	205
var1307	350
var1308	185
var1309	384
var1310	441
var1311	39
var1312	90
var1313	258
var1314	308
var1315	333
var1316	419
var1317	70
var1318	116
var1319	114
var1320	439
var1321	188
var1322	392
var1323	151
var1324	164
var1325	83
var1326	95
var1327	222
var1328	287
var1329	257
var1330	175
var1331	393
var1332	82
var1333	132
var1334	270
var1335	210
var1336	79
var1337	433
var1338	244
var1339	69
var1340	151
var1341	246
var1342	158
var1343	370
var1344	58
var1345	102
var1346	85
var1347	335
var1348	91
var1349	239
var1350	132
var1351	483
var1352	186
var1353	120
var1354	154
var1355	72
var1356	263
var1357	50
var1358	181
var1359	64
var1360	83
var1361	387
var1362	384
var1363	165
var1364	225
var1365	159
var1366	242
var1367	185
var1368	155
var1369	100
var1370	197
var1371	164
var1372	176
var1373	124
var1374	330
var1375	93
var1376	138
var1377	65
var1378	82
var1379	294
var1380	172
var1381	249
var1382	36
var1383	75
var1384	230
var1385	78
var1386	35
var1387	38
var1388	187
var1389	147
var1390	239
var1391	137
var1392	89
var1393	60
var1394	85
var1395	128
var1396	190
var1397	213
var1398	92
var1399	209
var1400	69
var1401	144
var1402	172
var1403	239
var1404	93
var1405	385
var1406	511
var1407	151
var1408	141
var1409	91
var1410	262
var1411	73
var1412	179
var1413	151
var1414	198
var1415	139
var1416	210
var1417	135
var1418	171
var1419	328
var1420	343
var1421	90
var1422	143
var1423	332
var1424	156
var1425	222
var1426	146
var1427	194
var1428	89
var1429	199
var1430	151
var1431	238
var1432	81
var1433	150
var1434	511
var1435	155
var1436	255
var1437	182
var1438	292
var1439	35
var1440	112
var1441	447
var1442	136
var1443	124
var1444	215
var1445	163
var1446	299
var1447	274
var1448	253
var1449	263
var1450	206
var1451	125
var1452	172
var1453	153
var1454	115
var1455	197
var1456	180
var1457	138
var1458	174
var1459	68
var1460	70
var1461	270
var1462	50
var1463	83
var1464	156
var1465	117
var1466	658
var1467	220
var1468	186
var1469	229
var1470	493
