	count
_wt	25407
var0001	494
var0002	463
var0003	78
var0004	44
var0005	117
var0006	235
var0007	66
var0008	113
var0009	59
var0010	66
var0011	153
var0012	115
var0013	42
var0014	73
var0015	64
var0016	99
var0017	376
var0018	210
var0019	55
var0020	167
var0021	260
var0022	351
var0023	35
var0024	136
var0025	26
var0026	51
var0027	55
var0028	227
var0029	33
var0030	80
var0031	160
var0032	86
var0033	27
var0034	96
var0035	122
var0036	4
var0037	35
var0038	877
var0039	216
var0040	202
var0041	112
var0042	63
var0043	127
var0044	319
var0045	36
var0046	1153
var0047	156
var0048	192
var0049	115
var0050	52
var0051	266
var0052	210
var0053	449
var0054	548
var0055	755
var0056	40
var0057	111
var0058	33
var0059	130
var0060	346
var0061	324
var0062	121
var0063	638
var0064	259
var0065	290
var0066	73
var0067	389
var0068	258
var0069	828
var0070	19
var0071	40
var0072	174
var0073	159
var0074	213
var0075	109
var0076	34
var0077	35
var0078	395
var0079	17
var0080	690
var0081	72
var0082	17
var0083	108
var0084	40
var0085	69
var0086	9
var0087	341
var0088	85
var0089	159
var0090	201
var0091	231
var0092	215
var0093	100
var0094	79
var0095	213
var0096	320
var0097	186
var0098	147
var0099	427
var0100	196
var0101	95
var0102	81
var0103	66
var0104	67
var0105	99
var0106	143
var0107	331
var0108	155
var0109	55
var0110	70
var0111	20
var0112	43
var0113	45
var0114	407
var0115	36
var0116	190
var0117	116
var0118	17
var0119	207
var0120	236
var0121	217
var0122	80
var0123	81
var0124	371
var0125	344
var0126	322
var0127	127
var0128	152
var0129	1480
var0130	706
var0131	89
var0132	584
var0133	312
var0134	157
var0135	118
var0136	22
var0137	51
var0138	156
var0139	133
var0140	53
var0141	342
var0142	106
var0143	94
var0144	30
var0145	148
var0146	306
var0147	16
var0148	132
var0149	226
var0150	99
var0151	9
var0152	75
var0153	726
var0154	132
var0155	87
var0156	131
var0157	323
var0158	165
var0159	50
var0160	93
var0161	47
var0162	302
var0163	692
var0164	358
var0165	87
var0166	368
var0167	230
var0168	21
var0169	32
var0170	183
var0171	226
var0172	224
var0173	511
var0174	70
var0175	19
var0176	7
var0177	117
var0178	30
var0179	245
var0180	93
var0181	258
var0182	312
var0183	444
var0184	58
var0185	42
var0186	456
var0187	53
var0188	287
var0189	296
var0190	600
var0191	115
var0192	166
var0193	44
var0194	329
var0195	33
var0196	256
var0197	149
var0198	23
var0199	95
var0200	173
var0201	247
var0202	62
var0203	354
var0204	212
var0205	141
var0206	331
var0207	265
var0208	207
var0209	161
var0210	191
var0211	84
var0212	184
var0213	249
var0214	91
var0215	118
var0216	42
var0217	371
var0218	87
var0219	315
var0220	54
var0221	272
var0222	74
var0223	21
var0224	176
var0225	232
var0226	79
var0227	34
var0228	99
var0229	23
var0230	138
var0231	27
var0232	50
var0233	25
var0234	149
var0235	145
var0236	61
var0237	106
var0238	144
var0239	258
var0240	66
var0241	234
var0242	136
var0243	119
var0244	168
var0245	926
var0246	211
var0247	318
var0248	128
var0249	94
var0250	7
var0251	208
var0252	1608
var0253	28
var0254	125
var0255	370
var0256	1033
var0257	74
var0258	58
var0259	117
var0260	304
var0261	62
var0262	122
var0263	127
var0264	130
var0265	772
var0266	585
var0267	833
var0268	33
var0269	66
var0270	108
var0271	98
var0272	136
var0273	123
var0274	47
var0275	502
var0276	80
var0277	135
var0278	74
var0279	110
var0280	250
var0281	264
var0282	132
var0283	119
var0284	244
var0285	64
var0286	224
var0287	74
var0288	760
var0289	138
var0290	98
var0291	158
var0292	88
var0293	12
var0294	512
var0295	27
var0296	279
var0297	63
var0298	190
var0299	144
var0300	84
var0301	1073
var0302	14
var0303	172
var0304	94
var0305	251
var0306	312
var0307	678
var0308	63
var0309	454
var0310	59
var0311	126
var0312	1323
var0313	100
var0314	104
var0315	426
var0316	79
var0317	45
var0318	60
var0319	85
var0320	18
var0321	98
var0322	312
var0323	83
var0324	613
var0325	75
var0326	145
var0327	178
var0328	118
var0329	20
var0330	20
var0331	35
var0332	220
var0333	335
var0334	127
var0335	128
var0336	73
var0337	88
var0338	260
