	count
_wt	25612
var0001	139
var0002	154
var0003	288
var0004	135
var0005	299
var0006	73
var0007	296
var0008	235
var0009	135
var0010	389
var0011	280
var0012	89
var0013	190
var0014	212
var0015	171
var0016	653
var0017	284
var0018	178
var0019	57
var0020	307
var0021	108
var0022	185
var0023	177
var0024	199
var0025	94
var0026	282
var0027	295
var0028	197
var0029	55
var0030	199
var0031	130
var0032	23
var0033	152
var0034	336
var0035	429
var0036	99
var0037	504
var0038	37
var0039	172
var0040	425
var0041	116
var0042	315
var0043	172
var0044	387
var0045	79
var0046	55
var0047	75
var0048	176
var0049	244
var0050	64
var0051	113
var0052	178
var0053	115
var0054	72
var0055	194
var0056	40
var0057	76
var0058	84
var0059	193
var0060	420
var0061	291
var0062	174
var0063	71
var0064	121
var0065	193
var0066	159
var0067	139
var0068	143
var0069	88
var0070	170
var0071	60
var0072	228
var0073	191
var0074	242
var0075	252
var0076	192
var0077	163
var0078	307
var0079	112
var0080	109
var0081	51
var0082	182
var0083	422
var0084	113
var0085	136
var0086	87
var0087	61
var0088	333
var0089	197
var0090	185
var0091	169
var0092	83
var0093	78
var0094	59
var0095	501
var0096	480
var0097	74
var0098	299
var0099	359
var0100	222
var0101	213
var0102	136
var0103	100
var0104	110
var0105	51
var0106	133
var0107	59
var0108	183
var0109	21
var0110	47
var0111	308
var0112	240
var0113	334
var0114	189
var0115	577
var0116	157
var0117	142
var0118	733
var0119	120
var0120	130
var0121	250
var0122	159
var0123	328
var0124	928
var0125	197
var0126	154
var0127	96
var0128	275
var0129	260
var0130	148
var0131	168
var0132	335
var0133	79
var0134	224
var0135	261
var0136	136
var0137	146
var0138	263
var0139	155
var0140	259
var0141	139
var0142	506
var0143	543
var0144	137
var0145	82
var0146	31
var0147	207
var0148	155
var0149	91
var0150	303
var0151	58
var0152	145
var0153	127
var0154	111
var0155	235
var0156	185
var0157	190
var0158	65
var0159	128
var0160	23
var0161	108
var0162	150
var0163	262
var0164	171
var0165	93
var0166	57
var0167	207
var0168	364
var0169	179
var0170	120
var0171	233
var0172	374
var0173	250
var0174	52
var0175	221
var0176	164
var0177	47
var0178	112
var0179	280
var0180	166
var0181	122
var0182	166
var0183	101
var0184	192
var0185	268
var0186	103
var0187	135
var0188	59
var0189	200
var0190	216
var0191	252
var0192	404
var0193	61
var0194	90
var0195	38
var0196	323
var0197	90
var0198	207
var0199	45
var0200	354
var0201	9
var0202	191
var0203	82
var0204	126
var0205	64
var0206	110
var0207	709
var0208	250
var0209	255
var0210	51
var0211	351
var0212	351
var0213	245
var0214	355
var0215	65
var0216	116
var0217	222
var0218	70
var0219	168
var0220	152
var0221	719
var0222	190
var0223	144
var0224	289
var0225	92
var0226	129
var0227	80
var0228	124
var0229	114
var0230	168
var0231	158
var0232	62
var0233	415
var0234	57
var0235	240
var0236	219
var0237	249
var0238	537
var0239	176
var0240	173
var0241	117
var0242	36
var0243	307
var0244	151
var0245	422
var0246	549
var0247	757
var0248	169
var0249	128
var0250	277
var0251	186
var0252	166
var0253	247
var0254	223
var0255	96
var0256	31
var0257	370
var0258	145
var0259	360
var0260	273
var0261	240
var0262	257
var0263	86
var0264	145
var0265	389
var0266	480
var0267	261
var0268	233
var0269	180
var0270	223
var0271	195
var0272	116
var0273	197
var0274	132
var0275	97
var0276	298
var0277	116
var0278	182
var0279	143
var0280	296
var0281	410
var0282	160
var0283	228
var0284	61
var0285	102
var0286	292
var0287	40
var0288	184
var0289	297
var0290	102
var0291	126
var0292	344
var0293	132
var0294	126
var0295	55
var0296	183
var0297	252
var0298	298
var0299	343
var0300	123
var0301	139
var0302	242
var0303	213
var0304	292
var0305	106
var0306	104
var0307	154
var0308	198
var0309	65
var0310	202
var0311	121
var0312	193
var0313	213
var0314	139
var0315	91
var0316	370
var0317	273
var0318	160
var0319	182
var0320	237
var0321	277
var0322	297
var0323	140
var0324	299
var0325	558
var0326	101
var0327	429
var0328	287
var0329	268
var0330	105
var0331	177
var0332	719
var0333	28
var0334	85
var0335	207
var0336	173
var0337	630
var0338	193
var0339	161
var0340	552
var0341	117
var0342	229
var0343	71
var0344	87
var0345	120
var0346	89
var0347	93
var0348	128
var0349	307
var0350	248
var0351	311
var0352	82
var0353	200
var0354	538
var0355	92
var0356	223
var0357	238
var0358	121
var0359	195
var0360	303
var0361	214
var0362	153
var0363	324
var0364	184
var0365	128
var0366	265
var0367	177
var0368	129
var0369	149
var0370	127
var0371	126
var0372	215
var0373	316
var0374	158
var0375	51
var0376	140
var0377	155
var0378	67
var0379	424
var0380	130
var0381	106
var0382	52
var0383	219
var0384	516
var0385	90
var0386	245
var0387	172
var0388	852
var0389	221
var0390	257
var0391	94
var0392	90
var0393	237
var0394	95
var0395	122
var0396	503
var0397	464
var0398	422
var0399	178
var0400	57
var0401	427
var0402	350
var0403	211
var0404	115
var0405	169
var0406	231
var0407	176
var0408	371
var0409	238
var0410	216
var0411	164
var0412	210
var0413	249
var0414	57
var0415	607
var0416	559
var0417	102
var0418	153
var0419	338
var0420	233
var0421	175
var0422	354
var0423	74
var0424	200
var0425	284
var0426	61
var0427	236
var0428	227
var0429	76
var0430	370
var0431	416
var0432	67
var0433	252
var0434	101
var0435	19
var0436	154
var0437	104
var0438	248
var0439	465
var0440	354
var0441	484
var0442	315
var0443	300
var0444	454
var0445	114
var0446	125
var0447	726
var0448	63
var0449	211
var0450	224
var0451	77
var0452	166
var0453	335
var0454	128
var0455	204
var0456	252
var0457	254
var0458	234
var0459	212
var0460	159
var0461	296
var0462	219
var0463	242
var0464	157
var0465	183
var0466	171
var0467	49
var0468	87
var0469	72
var0470	349
var0471	180
var0472	272
var0473	366
var0474	179
var0475	131
var0476	363
var0477	62
var0478	472
var0479	304
var0480	371
var0481	449
var0482	245
var0483	597
var0484	97
var0485	224
var0486	176
var0487	111
var0488	242
var0489	97
var0490	232
var0491	217
var0492	116
var0493	326
var0494	200
var0495	194
var0496	266
var0497	72
var0498	141
var0499	235
var0500	349
var0501	215
var0502	127
var0503	157
var0504	154
var0505	146
var0506	224
var0507	147
var0508	115
var0509	51
var0510	110
var0511	69
var0512	312
