	count
_wt	25265
var0001	447
var0002	149
var0003	166
var0004	87
var0005	286
var0006	252
var0007	351
var0008	104
var0009	236
var0010	238
var0011	42
var0012	173
var0013	206
var0014	144
var0015	278
var0016	280
var0017	269
var0018	51
var0019	96
var0020	96
var0021	119
var0022	113
var0023	69
var0024	167
var0025	85
var0026	203
var0027	323
var0028	159
var0029	66
var0030	177
var0031	194
var0032	55
var0033	111
var0034	173
var0035	508
var0036	218
var0037	795
var0038	36
var0039	158
var0040	345
var0041	57
var0042	237
var0043	112
var0044	333
var0045	67
var0046	76
var0047	78
var0048	314
var0049	438
var0050	145
var0051	74
var0052	208
var0053	225
var0054	334
var0055	257
var0056	55
var0057	121
var0058	46
var0059	280
var0060	143
var0061	191
var0062	247
var0063	72
var0064	82
var0065	183
var0066	164
var0067	195
var0068	192
var0069	49
var0070	278
var0071	49
var0072	184
var0073	231
var0074	134
var0075	264
var0076	188
var0077	200
var0078	116
var0079	134
var0080	56
var0081	50
var0082	190
var0083	210
var0084	297
var0085	497
var0086	92
var0087	58
var0088	219
var0089	80
var0090	359
var0091	136
var0092	90
var0093	178
var0094	41
var0095	66
var0096	230
var0097	87
var0098	95
var0099	142
var0100	63
var0101	161
var0102	194
var0103	112
var0104	329
var0105	37
var0106	201
var0107	155
var0108	290
var0109	101
var0110	42
var0111	291
var0112	371
var0113	311
var0114	183
var0115	294
var0116	89
var0117	225
var0118	666
var0119	190
var0120	168
var0121	149
var0122	331
var0123	148
var0124	622
var0125	164
var0126	85
var0127	106
var0128	519
var0129	184
var0130	249
var0131	319
var0132	127
var0133	128
var0134	50
var0135	173
var0136	217
var0137	293
var0138	254
var0139	451
var0140	196
var0141	257
var0142	484
var0143	208
var0144	112
var0145	102
var0146	89
var0147	393
var0148	58
var0149	44
var0150	126
var0151	96
var0152	263
var0153	98
var0154	177
var0155	92
var0156	143
var0157	159
var0158	63
var0159	130
var0160	25
var0161	188
var0162	123
var0163	221
var0164	117
var0165	81
var0166	99
var0167	193
var0168	159
var0169	218
var0170	168
var0171	659
var0172	421
var0173	470
var0174	153
var0175	161
var0176	46
var0177	79
